      QW_SEQ          OBS     CENSORED      MODELED
        4262     0.040000         True     0.017685
        4263     0.040000        False     0.040000
        4268     0.040000        False     0.040000
        4272     0.040000        False     0.040000
        4279     0.040000         True     0.017989
        4285     0.040000        False     0.040000
        4295     0.040000        False     0.040000
        4297     0.040000         True     0.018294
        4301     0.040000        False     0.040000
        4319     0.040000         True     0.018601
        4324     0.040000         True     0.018910
        4333     0.040000         True     0.019221
        4957     0.040000        False     0.040000
        4962     0.040000        False     0.040000
        4966     0.040000        False     0.040000
        4970     0.040000         True     0.019533
        4994     0.040000        False     0.040000
        4995     0.040000         True     0.019848
        4996     0.040000         True     0.020164
        4997     0.040000        False     0.040000
        4999     0.040000         True     0.020483
        5000     0.040000         True     0.020804
        5001     0.040000        False     0.040000
        5005     0.040000         True     0.021126
        5006     0.040000         True     0.021451
        5007     0.040000         True     0.021778
        5008     0.040000         True     0.022107
        5011     0.040000        False     0.040000
        5012     0.040000        False     0.040000
        5013     0.040000         True     0.022438
        5015     0.040000         True     0.022772
        5016     0.040000         True     0.023108
        4772     0.040000        False     0.040000
        4773     0.040000         True     0.023446
        4784     0.040000        False     0.040000
        4798     0.040000        False     0.040000
        4801     0.040000        False     0.040000
        4815     0.040000        False     0.040000
        5107     0.040000         True     0.023786
        5108     0.040000         True     0.024129
        5118     0.040000         True     0.024474
        5126     0.040000         True     0.024822
        5127     0.040000        False     0.040000
        5128     0.040000         True     0.025172
        5129     0.040000         True     0.025525
        5135     0.040000         True     0.025880
        5136     0.040000         True     0.026238
        5137     0.040000         True     0.026599
        5138     0.040000         True     0.026962
        5139     0.040000         True     0.027328
        5140     0.040000         True     0.027697
        5141     0.040000         True     0.028068
        5146     0.040000        False     0.040000
        5152     0.040000         True     0.028442
        5154     0.040000        False     0.040000
        5156     0.040000        False     0.040000
        5195     0.040000         True     0.028820
        5196     0.040000         True     0.029200
        5198     0.040000        False     0.040000
        5201     0.040000         True     0.029583
        5203     0.040000         True     0.029969
        5212     0.040000         True     0.030358
        5213     0.040000         True     0.030751
        5214     0.040000         True     0.031146
        5215     0.040000         True     0.031545
        5217     0.040000         True     0.031946
        5218     0.040000         True     0.032351
        5223     0.040000        False     0.040000
        5226     0.040000         True     0.032760
        5235     0.040000         True     0.033172
        5238     0.040000         True     0.033587
        5242     0.040000         True     0.034005
        5252     0.040000         True     0.034427
        5253     0.040000         True     0.034853
        5254     0.040000         True     0.035282
        5260     0.040000         True     0.035715
        5266     0.040000         True     0.036152
        5046     0.044000        False     0.044000
        5048     0.047000        False     0.047000
        3758     0.048000        False     0.048000
        2888     0.050000        False     0.050000
        2933     0.050000        False     0.050000
        3238     0.050000        False     0.050000
        3239     0.050000        False     0.050000
        3240     0.050000        False     0.050000
        3261     0.050000        False     0.050000
        3262     0.050000        False     0.050000
        3263     0.050000        False     0.050000
        3264     0.050000        False     0.050000
        3336     0.050000        False     0.050000
        3337     0.050000        False     0.050000
        3339     0.050000        False     0.050000
        3346     0.050000        False     0.050000
        3082     0.050000        False     0.050000
        3083     0.050000        False     0.050000
        3084     0.050000        False     0.050000
        3085     0.050000        False     0.050000
        3086     0.050000        False     0.050000
        3107     0.050000        False     0.050000
        3108     0.050000        False     0.050000
        3109     0.050000        False     0.050000
        3110     0.050000        False     0.050000
        3111     0.050000        False     0.050000
        3112     0.050000        False     0.050000
        3129     0.050000        False     0.050000
        3142     0.050000        False     0.050000
        3207     0.050000        False     0.050000
        3208     0.050000        False     0.050000
        3217     0.050000        False     0.050000
        3227     0.050000        False     0.050000
        3237     0.050000        False     0.050000
        3639     0.050000        False     0.050000
        3644     0.050000        False     0.050000
        3649     0.050000        False     0.050000
        3651     0.050000        False     0.050000
        3659     0.050000        False     0.050000
        3670     0.050000        False     0.050000
        3683     0.050000        False     0.050000
        3702     0.050000        False     0.050000
        3718     0.050000        False     0.050000
        3431     0.050000        False     0.050000
        3445     0.050000        False     0.050000
        3506     0.050000        False     0.050000
        3508     0.050000        False     0.050000
        3568     0.050000        False     0.050000
        3595     0.050000        False     0.050000
        3596     0.050000        False     0.050000
        3606     0.050000        False     0.050000
        3614     0.050000        False     0.050000
        3631     0.050000        False     0.050000
        4092     0.050000        False     0.050000
        4094     0.050000        False     0.050000
        4097     0.050000        False     0.050000
        4100     0.050000        False     0.050000
        4102     0.050000        False     0.050000
        3740     0.050000        False     0.050000
        4547     0.050000        False     0.050000
        4200     0.050000        False     0.050000
        4234     0.050000        False     0.050000
        4243     0.050000        False     0.050000
        4246     0.050000        False     0.050000
        4258     0.050000        False     0.050000
        4270     0.050000        False     0.050000
        4271     0.050000        False     0.050000
        4282     0.050000        False     0.050000
        4294     0.050000        False     0.050000
        4302     0.050000        False     0.050000
        4303     0.050000        False     0.050000
        4305     0.050000        False     0.050000
        4308     0.050000        False     0.050000
        4314     0.050000        False     0.050000
        4321     0.050000        False     0.050000
        4327     0.050000        False     0.050000
        4331     0.050000        False     0.050000
        4332     0.050000        False     0.050000
        4963     0.050000        False     0.050000
        4964     0.050000        False     0.050000
        4972     0.050000        False     0.050000
        5003     0.050000        False     0.050000
        5004     0.050000        False     0.050000
        5014     0.050000        False     0.050000
        5017     0.050000        False     0.050000
        5018     0.050000        False     0.050000
        4774     0.050000        False     0.050000
        4786     0.050000        False     0.050000
        4788     0.050000        False     0.050000
        4819     0.050000        False     0.050000
        5114     0.050000        False     0.050000
        5121     0.050000        False     0.050000
        5130     0.050000        False     0.050000
        5149     0.050000        False     0.050000
        5153     0.050000        False     0.050000
        5194     0.050000        False     0.050000
        5200     0.050000        False     0.050000
        5204     0.050000        False     0.050000
        5222     0.050000        False     0.050000
        5228     0.050000        False     0.050000
        5247     0.050000        False     0.050000
        5255     0.050000        False     0.050000
        5259     0.050000        False     0.050000
        3241     0.060000        False     0.060000
        3242     0.060000        False     0.060000
        3243     0.060000        False     0.060000
        3244     0.060000        False     0.060000
        3050     0.060000        False     0.060000
        3051     0.060000        False     0.060000
        3052     0.060000        False     0.060000
        3053     0.060000        False     0.060000
        3054     0.060000        False     0.060000
        3055     0.060000        False     0.060000
        3056     0.060000        False     0.060000
        3057     0.060000        False     0.060000
        3087     0.060000        False     0.060000
        3088     0.060000        False     0.060000
        3089     0.060000        False     0.060000
        3090     0.060000        False     0.060000
        3113     0.060000        False     0.060000
        3130     0.060000        False     0.060000
        3143     0.060000        False     0.060000
        3157     0.060000        False     0.060000
        3188     0.060000        False     0.060000
        3199     0.060000        False     0.060000
        3200     0.060000        False     0.060000
        3209     0.060000        False     0.060000
        3218     0.060000        False     0.060000
        3640     0.060000        False     0.060000
        3672     0.060000        False     0.060000
        3677     0.060000        False     0.060000
        3685     0.060000        False     0.060000
        3693     0.060000        False     0.060000
        3729     0.060000        False     0.060000
        3442     0.060000        False     0.060000
        3446     0.060000        False     0.060000
        3449     0.060000        False     0.060000
        3455     0.060000        False     0.060000
        3456     0.060000        False     0.060000
        3517     0.060000        False     0.060000
        3518     0.060000        False     0.060000
        3520     0.060000        False     0.060000
        3529     0.060000        False     0.060000
        3581     0.060000        False     0.060000
        3584     0.060000        False     0.060000
        3589     0.060000        False     0.060000
        3594     0.060000        False     0.060000
        3603     0.060000        False     0.060000
        3608     0.060000        False     0.060000
        3618     0.060000        False     0.060000
        4090     0.060000        False     0.060000
        3735     0.060000        False     0.060000
        3781     0.060000        False     0.060000
        3873     0.060000        False     0.060000
        3881     0.060000        False     0.060000
        3882     0.060000        False     0.060000
        4256     0.060000        False     0.060000
        4260     0.060000        False     0.060000
        4269     0.060000        False     0.060000
        4286     0.060000        False     0.060000
        4311     0.060000        False     0.060000
        4313     0.060000        False     0.060000
        4330     0.060000        False     0.060000
        4334     0.060000        False     0.060000
        4454     0.060000        False     0.060000
        5009     0.060000        False     0.060000
        5010     0.060000        False     0.060000
        4771     0.060000        False     0.060000
        4787     0.060000        False     0.060000
        4799     0.060000        False     0.060000
        4805     0.060000        False     0.060000
        4811     0.060000        False     0.060000
        4821     0.060000        False     0.060000
        4822     0.060000        False     0.060000
        4826     0.060000        False     0.060000
        5131     0.060000        False     0.060000
        5148     0.060000        False     0.060000
        5221     0.060000        False     0.060000
        5248     0.060000        False     0.060000
        5256     0.060000        False     0.060000
        5265     0.060000        False     0.060000
        3058     0.070000        False     0.070000
        3131     0.070000        False     0.070000
        3144     0.070000        False     0.070000
        3145     0.070000        False     0.070000
        3146     0.070000        False     0.070000
        3158     0.070000        False     0.070000
        3181     0.070000        False     0.070000
        3210     0.070000        False     0.070000
        3228     0.070000        False     0.070000
        3229     0.070000        False     0.070000
        3668     0.070000        False     0.070000
        3669     0.070000        False     0.070000
        3673     0.070000        False     0.070000
        3688     0.070000        False     0.070000
        3690     0.070000        False     0.070000
        3701     0.070000        False     0.070000
        3707     0.070000        False     0.070000
        3439     0.070000        False     0.070000
        3450     0.070000        False     0.070000
        3465     0.070000        False     0.070000
        3468     0.070000        False     0.070000
        3476     0.070000        False     0.070000
        3582     0.070000        False     0.070000
        3588     0.070000        False     0.070000
        4007     0.070000        False     0.070000
        4026     0.070000        False     0.070000
        4098     0.070000        False     0.070000
        4115     0.070000        False     0.070000
        3783     0.070000        False     0.070000
        3887     0.070000        False     0.070000
        4481     0.070000        False     0.070000
        4538     0.070000        False     0.070000
        4161     0.070000        False     0.070000
        4199     0.070000        False     0.070000
        4251     0.070000        False     0.070000
        4257     0.070000        False     0.070000
        4273     0.070000        False     0.070000
        4304     0.070000        False     0.070000
        4307     0.070000        False     0.070000
        4960     0.070000        False     0.070000
        4967     0.070000        False     0.070000
        4969     0.070000        False     0.070000
        4808     0.070000        False     0.070000
        4809     0.070000        False     0.070000
        4810     0.070000        False     0.070000
        5109     0.070000        False     0.070000
        5145     0.070000        False     0.070000
        5187     0.070000        False     0.070000
        5191     0.070000        False     0.070000
        5197     0.070000        False     0.070000
        5206     0.070000        False     0.070000
        5216     0.070000        False     0.070000
        5219     0.070000        False     0.070000
        5231     0.070000        False     0.070000
        3245     0.080000        False     0.080000
        3246     0.080000        False     0.080000
        3059     0.080000        False     0.080000
        3114     0.080000        False     0.080000
        3219     0.080000        False     0.080000
        3220     0.080000        False     0.080000
        3687     0.080000        False     0.080000
        3689     0.080000        False     0.080000
        3709     0.080000        False     0.080000
        3721     0.080000        False     0.080000
        3723     0.080000        False     0.080000
        3726     0.080000        False     0.080000
        3727     0.080000        False     0.080000
        3427     0.080000        False     0.080000
        3452     0.080000        False     0.080000
        3458     0.080000        False     0.080000
        3528     0.080000        False     0.080000
        3626     0.080000        False     0.080000
        4005     0.080000        False     0.080000
        4008     0.080000        False     0.080000
        4087     0.080000        False     0.080000
        3736     0.080000        False     0.080000
        3738     0.080000        False     0.080000
        3805     0.080000        False     0.080000
        3806     0.080000        False     0.080000
        3888     0.080000        False     0.080000
        3889     0.080000        False     0.080000
        4478     0.080000        False     0.080000
        4562     0.080000        False     0.080000
        4196     0.080000        False     0.080000
        4242     0.080000        False     0.080000
        4259     0.080000        False     0.080000
        4292     0.080000        False     0.080000
        4323     0.080000        False     0.080000
        4968     0.080000        False     0.080000
        4998     0.080000        False     0.080000
        5105     0.080000        False     0.080000
        5111     0.080000        False     0.080000
        5119     0.080000        False     0.080000
        5199     0.080000        False     0.080000
        5208     0.080000        False     0.080000
        5209     0.080000        False     0.080000
        5220     0.080000        False     0.080000
        5262     0.080000        False     0.080000
        3327     0.090000        False     0.090000
        3060     0.090000        False     0.090000
        3091     0.090000        False     0.090000
        3163     0.090000        False     0.090000
        3169     0.090000        False     0.090000
        3230     0.090000        False     0.090000
        3454     0.090000        False     0.090000
        3467     0.090000        False     0.090000
        3477     0.090000        False     0.090000
        3521     0.090000        False     0.090000
        3523     0.090000        False     0.090000
        3578     0.090000        False     0.090000
        4016     0.090000        False     0.090000
        4128     0.090000        False     0.090000
        3785     0.090000        False     0.090000
        4480     0.090000        False     0.090000
        4560     0.090000        False     0.090000
        4197     0.090000        False     0.090000
        4289     0.090000        False     0.090000
        4306     0.090000        False     0.090000
        4954     0.090000        False     0.090000
        4961     0.090000        False     0.090000
        4580     0.090000        False     0.090000
        4582     0.090000        False     0.090000
        4796     0.090000        False     0.090000
        4820     0.090000        False     0.090000
        5112     0.090000        False     0.090000
        5133     0.090000        False     0.090000
        5147     0.090000        False     0.090000
        5264     0.090000        False     0.090000
        2896     0.100000        False     0.100000
        3061     0.100000        False     0.100000
        3115     0.100000        False     0.100000
        3147     0.100000        False     0.100000
        3170     0.100000        False     0.100000
        3660     0.100000        False     0.100000
        3665     0.100000        False     0.100000
        3695     0.100000        False     0.100000
        3720     0.100000        False     0.100000
        3728     0.100000        False     0.100000
        3435     0.100000        False     0.100000
        3440     0.100000        False     0.100000
        3585     0.100000        False     0.100000
        3599     0.100000        False     0.100000
        4014     0.100000        False     0.100000
        4085     0.100000        False     0.100000
        4086     0.100000        False     0.100000
        4119     0.100000        False     0.100000
        3739     0.100000        False     0.100000
        3794     0.100000        False     0.100000
        3797     0.100000        False     0.100000
        3798     0.100000        False     0.100000
        3802     0.100000        False     0.100000
        3809     0.100000        False     0.100000
        3827     0.100000        False     0.100000
        4464     0.100000        False     0.100000
        4539     0.100000        False     0.100000
        4540     0.100000        False     0.100000
        4548     0.100000        False     0.100000
        4550     0.100000        False     0.100000
        4561     0.100000        False     0.100000
        4235     0.100000        False     0.100000
        4254     0.100000        False     0.100000
        4264     0.100000        False     0.100000
        4290     0.100000        False     0.100000
        4455     0.100000        False     0.100000
        4576     0.100000        False     0.100000
        4579     0.100000        False     0.100000
        4813     0.100000        False     0.100000
        4817     0.100000        False     0.100000
        4824     0.100000        False     0.100000
        5103     0.100000        False     0.100000
        5104     0.100000        False     0.100000
        5106     0.100000        False     0.100000
        5124     0.100000        False     0.100000
        5132     0.100000        False     0.100000
        5144     0.100000        False     0.100000
        5186     0.100000        False     0.100000
        5192     0.100000        False     0.100000
        5224     0.100000        False     0.100000
        5225     0.100000        False     0.100000
        5257     0.100000        False     0.100000
        2672     0.110000        False     0.110000
        3247     0.110000        False     0.110000
        3348     0.110000        False     0.110000
        3221     0.110000        False     0.110000
        3730     0.110000        False     0.110000
        3433     0.110000        False     0.110000
        3466     0.110000        False     0.110000
        3572     0.110000        False     0.110000
        4020     0.110000        False     0.110000
        4053     0.110000        False     0.110000
        3795     0.110000        False     0.110000
        3879     0.110000        False     0.110000
        4459     0.110000        False     0.110000
        4541     0.110000        False     0.110000
        4549     0.110000        False     0.110000
        4276     0.110000        False     0.110000
        5120     0.110000        False     0.110000
        5122     0.110000        False     0.110000
        5189     0.110000        False     0.110000
        5193     0.110000        False     0.110000
        5207     0.110000        False     0.110000
        5261     0.110000        False     0.110000
        5051     0.113000        False     0.113000
        3248     0.120000        False     0.120000
        3329     0.120000        False     0.120000
        3338     0.120000        False     0.120000
        3132     0.120000        False     0.120000
        3231     0.120000        False     0.120000
        3664     0.120000        False     0.120000
        3667     0.120000        False     0.120000
        3686     0.120000        False     0.120000
        3708     0.120000        False     0.120000
        3424     0.120000        False     0.120000
        3522     0.120000        False     0.120000
        4107     0.120000        False     0.120000
        4121     0.120000        False     0.120000
        3995     0.120000        False     0.120000
        3996     0.120000        False     0.120000
        4471     0.120000        False     0.120000
        4239     0.120000        False     0.120000
        4309     0.120000        False     0.120000
        4452     0.120000        False     0.120000
        4955     0.120000        False     0.120000
        4958     0.120000        False     0.120000
        4575     0.120000        False     0.120000
        5115     0.120000        False     0.120000
        5202     0.120000        False     0.120000
        5230     0.120000        False     0.120000
        2892     0.130000        False     0.130000
        2701     0.130000        False     0.130000
        3249     0.130000        False     0.130000
        3062     0.130000        False     0.130000
        3092     0.130000        False     0.130000
        3201     0.130000        False     0.130000
        3461     0.130000        False     0.130000
        3810     0.130000        False     0.130000
