      QW_SEQ          OBS     CENSORED      MODELED
        3367     0.050000        False     0.050000
        3038     0.050000        False     0.050000
        3065     0.050000        False     0.050000
        3082     0.050000        False     0.050000
        3093     0.050000        False     0.050000
        3094     0.050000        False     0.050000
        3134     0.050000        False     0.050000
        3149     0.050000        False     0.050000
        3159     0.050000        False     0.050000
        3165     0.050000        False     0.050000
        3203     0.050000        False     0.050000
        3204     0.050000        False     0.050000
        3212     0.050000        False     0.050000
        3222     0.050000        False     0.050000
        3237     0.050000        False     0.050000
        3397     0.050000        False     0.050000
        3400     0.050000        False     0.050000
        3431     0.050000        False     0.050000
        4071     0.050000        False     0.050000
        4072     0.050000        False     0.050000
        4944     0.050000        False     0.050000
        4965     0.050000        False     0.050000
        5012     0.050000        False     0.050000
        4763     0.050000        False     0.050000
        4806     0.050000        False     0.050000
        5311     0.050000        False     0.050000
        5042     0.050000        False     0.050000
        4649     0.050281        False     0.050281
        4716     0.050600        False     0.050600
        4652     0.050661        False     0.050661
        4363     0.051000        False     0.051000
        4881     0.051000        False     0.051000
        4927     0.051000        False     0.051000
        4936     0.051791        False     0.051791
        4340     0.052000        False     0.052000
        4354     0.052000        False     0.052000
        4913     0.052000        False     0.052000
        4676     0.052896        False     0.052896
        4935     0.053000        False     0.053000
        4624     0.053000        False     0.053000
        4720     0.053303        False     0.053303
        4663     0.053607        False     0.053607
        4876     0.054000        False     0.054000
        4761     0.054000        False     0.054000
        5294     0.054000        False     0.054000
        4842     0.054249        False     0.054249
        4758     0.054447        False     0.054447
        4638     0.055000        False     0.055000
        4414     0.055382        False     0.055382
        4921     0.056000        False     0.056000
        5058     0.056000        False     0.056000
        5180     0.056000        False     0.056000
        4417     0.056569        False     0.056569
        4335     0.057000        False     0.057000
        4859     0.057000        False     0.057000
        4865     0.057000        False     0.057000
        5077     0.057000        False     0.057000
        4413     0.057134        False     0.057134
        4938     0.057700        False     0.057700
        4650     0.057941        False     0.057941
        4359     0.058000        False     0.058000
        3778     0.059000        False     0.059000
        4917     0.059000        False     0.059000
        5319     0.059000        False     0.059000
        4752     0.059120        False     0.059120
        4439     0.059203        False     0.059203
        4434     0.059822        False     0.059822
        2840     0.060000        False     0.060000
        2716     0.060000        False     0.060000
        2717     0.060000        False     0.060000
        2740     0.060000        False     0.060000
        2757     0.060000        False     0.060000
        2774     0.060000        False     0.060000
        2784     0.060000        False     0.060000
        2795     0.060000        False     0.060000
        2830     0.060000        False     0.060000
        3252     0.060000        False     0.060000
        3261     0.060000        False     0.060000
        3336     0.060000        False     0.060000
        3339     0.060000        False     0.060000
        3395     0.060000        False     0.060000
        2993     0.060000        False     0.060000
        3030     0.060000        False     0.060000
        3050     0.060000        False     0.060000
        3066     0.060000        False     0.060000
        3067     0.060000        False     0.060000
        3095     0.060000        False     0.060000
        3107     0.060000        False     0.060000
        3117     0.060000        False     0.060000
        3118     0.060000        False     0.060000
        3150     0.060000        False     0.060000
        3157     0.060000        False     0.060000
        3197     0.060000        False     0.060000
        3199     0.060000        False     0.060000
        3205     0.060000        False     0.060000
        3399     0.060000        False     0.060000
        4051     0.060000        False     0.060000
        4106     0.060000        False     0.060000
        4869     0.060000        False     0.060000
        4943     0.060000        False     0.060000
        4946     0.060000        False     0.060000
        4950     0.060000        False     0.060000
        4989     0.060000        False     0.060000
        5027     0.060000        False     0.060000
        5034     0.060000        False     0.060000
        5040     0.060000        False     0.060000
        3773     0.061000        False     0.061000
        4367     0.061000        False     0.061000
        4409     0.061000        False     0.061000
        4643     0.061000        False     0.061000
        4766     0.061000        False     0.061000
        5067     0.061000        False     0.061000
        5268     0.061000        False     0.061000
        4662     0.061172        False     0.061172
        4436     0.061509        False     0.061509
        4877     0.062000        False     0.062000
        5081     0.062000        False     0.062000
        4730     0.062539        False     0.062539
        4907     0.065000        False     0.065000
        4855     0.065000        False     0.065000
        4899     0.066000        False     0.066000
        5322     0.066000        False     0.066000
        5065     0.066000        False     0.066000
        4689     0.066989        False     0.066989
        4863     0.067000        False     0.067000
        5185     0.067352        False     0.067352
        3759     0.068000        False     0.068000
        4885     0.068000        False     0.068000
        4926     0.068000        False     0.068000
        4426     0.068220        False     0.068220
        4709     0.068763        False     0.068763
        4736     0.069000        False     0.069000
        2848     0.070000        False     0.070000
        2852     0.070000        False     0.070000
        2859     0.070000        False     0.070000
        2861     0.070000        False     0.070000
        2898     0.070000        False     0.070000
        2922     0.070000        False     0.070000
        2715     0.070000        False     0.070000
        2720     0.070000        False     0.070000
        2724     0.070000        False     0.070000
        2731     0.070000        False     0.070000
        2780     0.070000        False     0.070000
        2805     0.070000        False     0.070000
        3280     0.070000        False     0.070000
        3283     0.070000        False     0.070000
        3338     0.070000        False     0.070000
        3348     0.070000        False     0.070000
        2952     0.070000        False     0.070000
        3024     0.070000        False     0.070000
        3028     0.070000        False     0.070000
        3039     0.070000        False     0.070000
        3040     0.070000        False     0.070000
        3068     0.070000        False     0.070000
        3069     0.070000        False     0.070000
        3070     0.070000        False     0.070000
        3087     0.070000        False     0.070000
        3088     0.070000        False     0.070000
        3119     0.070000        False     0.070000
        3131     0.070000        False     0.070000
        3135     0.070000        False     0.070000
        3143     0.070000        False     0.070000
        3144     0.070000        False     0.070000
        3200     0.070000        False     0.070000
        3206     0.070000        False     0.070000
        3209     0.070000        False     0.070000
        3434     0.070000        False     0.070000
        4083     0.070000        False     0.070000
        4971     0.070000        False     0.070000
        4790     0.070000        False     0.070000
        4827     0.070000        False     0.070000
        5039     0.070000        False     0.070000
        5044     0.070000        False     0.070000
        4830     0.070216        False     0.070216
        4726     0.070577        False     0.070577
        5274     0.072000        False     0.072000
        4661     0.073452        False     0.073452
        5088     0.073845        False     0.073845
        5279     0.075000        False     0.075000
        5182     0.077000        False     0.077000
        4427     0.077425        False     0.077425
        4673     0.078800        False     0.078800
        4756     0.078933        False     0.078933
        4721     0.079037        False     0.079037
        2842     0.080000        False     0.080000
        2750     0.080000        False     0.080000
        2785     0.080000        False     0.080000
        3253     0.080000        False     0.080000
        3285     0.080000        False     0.080000
        3299     0.080000        False     0.080000
        3327     0.080000        False     0.080000
        3350     0.080000        False     0.080000
        2957     0.080000        False     0.080000
        3013     0.080000        False     0.080000
        3022     0.080000        False     0.080000
        3034     0.080000        False     0.080000
        3041     0.080000        False     0.080000
        3043     0.080000        False     0.080000
        3049     0.080000        False     0.080000
        3051     0.080000        False     0.080000
        3083     0.080000        False     0.080000
        3084     0.080000        False     0.080000
        3085     0.080000        False     0.080000
        3096     0.080000        False     0.080000
        3108     0.080000        False     0.080000
        3120     0.080000        False     0.080000
        3121     0.080000        False     0.080000
        3128     0.080000        False     0.080000
        3136     0.080000        False     0.080000
        3141     0.080000        False     0.080000
        3151     0.080000        False     0.080000
        3213     0.080000        False     0.080000
        3217     0.080000        False     0.080000
        3410     0.080000        False     0.080000
        3417     0.080000        False     0.080000
        4081     0.080000        False     0.080000
        4403     0.080000        False     0.080000
        4969     0.080000        False     0.080000
        5030     0.080000        False     0.080000
        4814     0.080000        False     0.080000
        4820     0.080000        False     0.080000
        5045     0.080000        False     0.080000
        5286     0.080000        False     0.080000
        4840     0.080785        False     0.080785
        4366     0.081000        False     0.081000
        4387     0.081000        False     0.081000
        4702     0.081686        False     0.081686
        4912     0.082000        False     0.082000
        5305     0.082000        False     0.082000
        4725     0.082800        False     0.082800
        4692     0.083199        False     0.083199
        4425     0.083508        False     0.083508
        4764     0.084000        False     0.084000
        5292     0.084000        False     0.084000
        3760     0.085000        False     0.085000
        4627     0.085000        False     0.085000
        5281     0.085000        False     0.085000
        4386     0.086000        False     0.086000
        4406     0.086000        False     0.086000
        4882     0.087000        False     0.087000
        4420     0.087837        False     0.087837
        4856     0.088000        False     0.088000
        4422     0.088461        False     0.088461
        3771     0.089000        False     0.089000
        5296     0.089000        False     0.089000
        2897     0.090000        False     0.090000
        2899     0.090000        False     0.090000
        2754     0.090000        False     0.090000
        2768     0.090000        False     0.090000
        2796     0.090000        False     0.090000
        3238     0.090000        False     0.090000
        3246     0.090000        False     0.090000
        2987     0.090000        False     0.090000
        3042     0.090000        False     0.090000
        3052     0.090000        False     0.090000
        3053     0.090000        False     0.090000
        3071     0.090000        False     0.090000
        3081     0.090000        False     0.090000
        3091     0.090000        False     0.090000
        3122     0.090000        False     0.090000
        3160     0.090000        False     0.090000
        3166     0.090000        False     0.090000
        3223     0.090000        False     0.090000
        3233     0.090000        False     0.090000
        3409     0.090000        False     0.090000
        4948     0.090000        False     0.090000
        4968     0.090000        False     0.090000
        4995     0.090000        False     0.090000
        4809     0.090000        False     0.090000
        3749     0.091000        False     0.091000
        4910     0.091000        False     0.091000
        4682     0.091227        False     0.091227
        4428     0.091939        False     0.091939
        3851     0.092000        False     0.092000
        3753     0.093000        False     0.093000
        5178     0.093000        False     0.093000
        4940     0.093264        False     0.093264
        4906     0.094000        False     0.094000
        4669     0.094637        False     0.094637
        3776     0.095000        False     0.095000
        4433     0.095891        False     0.095891
        4868     0.096000        False     0.096000
        4992     0.096837        False     0.096837
        5158     0.097000        False     0.097000
        5176     0.097000        False     0.097000
        4749     0.097256        False     0.097256
        4369     0.099000        False     0.099000
        4626     0.099000        False     0.099000
        4713     0.099456        False     0.099456
        2870     0.100000        False     0.100000
        2886     0.100000        False     0.100000
        2718     0.100000        False     0.100000
        2743     0.100000        False     0.100000
        2775     0.100000        False     0.100000
        2787     0.100000        False     0.100000
        2789     0.100000        False     0.100000
        2797     0.100000        False     0.100000
        2806     0.100000        False     0.100000
        2810     0.100000        False     0.100000
        2814     0.100000        False     0.100000
        2822     0.100000        False     0.100000
        2823     0.100000        False     0.100000
        3239     0.100000        False     0.100000
        3262     0.100000        False     0.100000
        2998     0.100000        False     0.100000
        3015     0.100000        False     0.100000
        3018     0.100000        False     0.100000
        3027     0.100000        False     0.100000
        3032     0.100000        False     0.100000
        3047     0.100000        False     0.100000
        3054     0.100000        False     0.100000
        3072     0.100000        False     0.100000
        3089     0.100000        False     0.100000
        3130     0.100000        False     0.100000
        3137     0.100000        False     0.100000
        3147     0.100000        False     0.100000
        3170     0.100000        False     0.100000
        3188     0.100000        False     0.100000
        3398     0.100000        False     0.100000
        4203     0.100000        False     0.100000
        4204     0.100000        False     0.100000
        4929     0.100000        False     0.100000
        5001     0.100000        False     0.100000
        5049     0.100000        False     0.100000
        4392     0.101000        False     0.101000
        5317     0.101000        False     0.101000
        4418     0.101477        False     0.101477
        4898     0.102000        False     0.102000
        3770     0.103000        False     0.103000
        4416     0.103125        False     0.103125
        3756     0.104000        False     0.104000
        4747     0.106275        False     0.106275
        4693     0.106306        False     0.106306
        4668     0.107981        False     0.107981
        4895     0.108000        False     0.108000
        4633     0.108000        False     0.108000
        4729     0.108298        False     0.108298
        4435     0.109637        False     0.109637
        2841     0.110000        False     0.110000
        2843     0.110000        False     0.110000
        2854     0.110000        False     0.110000
        2896     0.110000        False     0.110000
        2921     0.110000        False     0.110000
        2939     0.110000        False     0.110000
        2729     0.110000        False     0.110000
        2756     0.110000        False     0.110000
        2771     0.110000        False     0.110000
        3241     0.110000        False     0.110000
        3258     0.110000        False     0.110000
        3282     0.110000        False     0.110000
        3330     0.110000        False     0.110000
        3341     0.110000        False     0.110000
        2976     0.110000        False     0.110000
        2999     0.110000        False     0.110000
        3001     0.110000        False     0.110000
        3012     0.110000        False     0.110000
        3017     0.110000        False     0.110000
        3055     0.110000        False     0.110000
        3109     0.110000        False     0.110000
        3185     0.110000        False     0.110000
        3228     0.110000        False     0.110000
        3427     0.110000        False     0.110000
        3758     0.110000        False     0.110000
        3825     0.110000        False     0.110000
        4974     0.110000        False     0.110000
        5033     0.110000        False     0.110000
        5035     0.110000        False     0.110000
        4810     0.110000        False     0.110000
        5278     0.110000        False     0.110000
        4894     0.111000        False     0.111000
        4933     0.111000        False     0.111000
        4625     0.111000        False     0.111000
        4700     0.111640        False     0.111640
        4707     0.112834        False     0.112834
        4867     0.113000        False     0.113000
        4931     0.114000        False     0.114000
        5177     0.114065        False     0.114065
        4896     0.117000        False     0.117000
        4665     0.117316        False     0.117316
        3761     0.118000        False     0.118000
        2856     0.120000        False     0.120000
        2864     0.120000        False     0.120000
        2923     0.120000        False     0.120000
        2770     0.120000        False     0.120000
        2793     0.120000        False     0.120000
        2802     0.120000        False     0.120000
        2832     0.120000        False     0.120000
        3259     0.120000        False     0.120000
        3263     0.120000        False     0.120000
        3284     0.120000        False     0.120000
        3286     0.120000        False     0.120000
        3306     0.120000        False     0.120000
        3376     0.120000        False     0.120000
        2965     0.120000        False     0.120000
        2988     0.120000        False     0.120000
        3010     0.120000        False     0.120000
        3036     0.120000        False     0.120000
        3058     0.120000        False     0.120000
        3090     0.120000        False     0.120000
        3097     0.120000        False     0.120000
        3132     0.120000        False     0.120000
        3156     0.120000        False     0.120000
        3164     0.120000        False     0.120000
        3207     0.120000        False     0.120000
        3224     0.120000        False     0.120000
        3416     0.120000        False     0.120000
        4947     0.120000        False     0.120000
        4952     0.120000        False     0.120000
        4984     0.120000        False     0.120000
        5008     0.120000        False     0.120000
        5016     0.120000        False     0.120000
        5031     0.120000        False     0.120000
        4607     0.120000        False     0.120000
        4608     0.120000        False     0.120000
        4620     0.120000        False     0.120000
        4621     0.120000        False     0.120000
        4805     0.120000        False     0.120000
        4808     0.120000        False     0.120000
        5054     0.120000        False     0.120000
        5057     0.120000        False     0.120000
        5172     0.120058        False     0.120058
        4829     0.123028        False     0.123028
        4368     0.124000        False     0.124000
        4897     0.124000        False     0.124000
        4670     0.124199        False     0.124199
        5086     0.124662        False     0.124662
        4424     0.125994        False     0.125994
        4768     0.126000        False     0.126000
        4765     0.127000        False     0.127000
        5091     0.127167        False     0.127167
        4718     0.128505        False     0.128505
        4851     0.129146        False     0.129146
        2892     0.130000        False     0.130000
        2938     0.130000        False     0.130000
        2762     0.130000        False     0.130000
        2764     0.130000        False     0.130000
        2817     0.130000        False     0.130000
        2820     0.130000        False     0.130000
        2831     0.130000        False     0.130000
        3240     0.130000        False     0.130000
        3242     0.130000        False     0.130000
        3260     0.130000        False     0.130000
        3295     0.130000        False     0.130000
        3301     0.130000        False     0.130000
        3342     0.130000        False     0.130000
        3374     0.130000        False     0.130000
        2960     0.130000        False     0.130000
        2992     0.130000        False     0.130000
        3019     0.130000        False     0.130000
        3031     0.130000        False     0.130000
        3045     0.130000        False     0.130000
        3073     0.130000        False     0.130000
        3106     0.130000        False     0.130000
        3163     0.130000        False     0.130000
        3169     0.130000        False     0.130000
        3236     0.130000        False     0.130000
        3440     0.130000        False     0.130000
        4807     0.130000        False     0.130000
        4828     0.130000        False     0.130000
        4338     0.131000        False     0.131000
        4932     0.131000        False     0.131000
