      QW_SEQ          OBS     CENSORED      MODELED
        5203     1.350000        False     1.350000
        3551     1.360000        False     1.360000
        4481     1.366000        False     1.366000
        5306     1.370000        False     1.370000
        2760     1.377308        False     1.377308
        3576     1.378000        False     1.378000
        4150     1.379000        False     1.379000
        4471     1.389000        False     1.389000
        5036     1.390000        False     1.390000
        5109     1.390000        False     1.390000
        3734     1.400000        False     1.400000
        3745     1.400000        False     1.400000
        3746     1.400000        False     1.400000
        3348     1.410000        False     1.410000
        5201     1.410000        False     1.410000
        3022     1.420000        False     1.420000
        4016     1.427000        False     1.427000
        3573     1.448000        False     1.448000
        3996     1.455000        False     1.455000
        5129     1.460000        False     1.460000
        5199     1.460000        False     1.460000
        5263     1.460000        False     1.460000
        4528     1.498000        False     1.498000
        2994     1.500000        False     1.500000
        5105     1.500000        False     1.500000
        4542     1.508000        False     1.508000
        4494     1.510000        False     1.510000
        2965     1.520000        False     1.520000
        4509     1.520000        False     1.520000
        4574     1.534000        False     1.534000
        2991     1.540000        False     1.540000
        4483     1.540000        False     1.540000
        4550     1.568000        False     1.568000
        4752     1.576000        False     1.576000
        3027     1.580000        False     1.580000
        4484     1.590000        False     1.590000
        4688     1.600000        False     1.600000
        5102     1.600000        False     1.600000
        5275     1.600000        False     1.600000
        4517     1.620000        False     1.620000
        5188     1.630000        False     1.630000
        2973     1.640000        False     1.640000
        4769     1.640000        False     1.640000
        5202     1.640000        False     1.640000
        4523     1.646000        False     1.646000
        2996     1.660000        False     1.660000
        3415     1.660000        False     1.660000
        4482     1.680000        False     1.680000
        5140     1.680000        False     1.680000
        5242     1.680000        False     1.680000
        3346     1.690000        False     1.690000
        3356     1.690000        False     1.690000
        5033     1.690000        False     1.690000
        4478     1.696000        False     1.696000
        4645     1.700000        False     1.700000
        5159     1.700000        False     1.700000
        2926     1.730000        False     1.730000
        4067     1.730000        False     1.730000
        5206     1.730000        False     1.730000
        2745     1.734603        False     1.734603
        4005     1.744000        False     1.744000
        3337     1.750000        False     1.750000
        4578     1.753000        False     1.753000
        3574     1.754000        False     1.754000
        2747     1.758618        False     1.758618
        4545     1.765000        False     1.765000
        4548     1.765000        False     1.765000
        4754     1.770000        False     1.770000
        5134     1.770000        False     1.770000
        2749     1.777927        False     1.777927
        4219     1.780000        False     1.780000
        2765     1.799060        False     1.799060
        3438     1.800000        False     1.800000
        5151     1.800000        False     1.800000
        3552     1.820000        False     1.820000
        4549     1.823000        False     1.823000
        2774     1.834074        False     1.834074
        3545     1.850000        False     1.850000
        3025     1.860000        False     1.860000
        5039     1.870000        False     1.870000
        4547     1.873000        False     1.873000
        5103     1.880000        False     1.880000
        2748     1.887531        False     1.887531
        4496     1.890000        False     1.890000
        3549     1.900000        False     1.900000
        4218     1.900000        False     1.900000
        5095     1.900000        False     1.900000
        4795     1.905000        False     1.905000
        4728     1.913000        False     1.913000
        3399     1.920000        False     1.920000
        4538     1.927000        False     1.927000
        4738     1.930000        False     1.930000
        3995     1.939000        False     1.939000
        2767     1.939115        False     1.939115
        4562     1.940000        False     1.940000
        2995     1.950000        False     1.950000
        4609     1.959000        False     1.959000
        2778     1.959240        False     1.959240
        5265     1.960000        False     1.960000
        2754     1.965292        False     1.965292
        5227     1.970000        False     1.970000
        2752     1.973841        False     1.973841
        2725     1.974225        False     1.974225
        2775     1.980421        False     1.980421
        4008     1.986000        False     1.986000
        3178     2.000000        False     2.000000
        4353     2.000000        False     2.000000
        5163     2.000000        False     2.000000
        4065     2.005000        False     2.005000
        4580     2.028000        False     2.028000
        4546     2.031000        False     2.031000
        4944     2.046462        False     2.046462
        4015     2.062000        False     2.062000
        2755     2.062840        False     2.062840
        4665     2.080000        False     2.080000
        5261     2.080000        False     2.080000
        4217     2.087000        False     2.087000
        4506     2.090000        False     2.090000
        3575     2.093000        False     2.093000
        4409     2.100000        False     2.100000
        5298     2.100000        False     2.100000
        5156     2.100000        False     2.100000
        5160     2.100000        False     2.100000
        5290     2.100000        False     2.100000
        4611     2.103000        False     2.103000
        4792     2.120000        False     2.120000
        4747     2.143000        False     2.143000
        4560     2.155000        False     2.155000
        3561     2.170000        False     2.170000
        5138     2.170000        False     2.170000
        3384     2.190000        False     2.190000
        3919     2.190000        False     2.190000
        5251     2.190000        False     2.190000
        4656     2.220000        False     2.220000
        3920     2.230000        False     2.230000
        4220     2.236000        False     2.236000
        3338     2.250000        False     2.250000
        4695     2.250000        False     2.250000
        4226     2.276000        False     2.276000
        3444     2.300000        False     2.300000
        4379     2.300000        False     2.300000
        5247     2.300000        False     2.300000
        4225     2.314000        False     2.314000
        4735     2.322000        False     2.322000
        3044     2.330000        False     2.330000
        2819     2.330175        False     2.330175
        3287     2.340000        False     2.340000
        4567     2.347000        False     2.347000
        4001     2.348000        False     2.348000
        3918     2.350000        False     2.350000
        4852     2.357000        False     2.357000
        4504     2.360000        False     2.360000
        3530     2.367000        False     2.367000
        2863     2.367927        False     2.367927
        4832     2.371000        False     2.371000
        4060     2.374000        False     2.374000
        2753     2.379022        False     2.379022
        4221     2.383000        False     2.383000
        4561     2.386000        False     2.386000
        2801     2.393815        False     2.393815
        4651     2.397000        False     2.397000
        2763     2.399291        False     2.399291
        4924     2.400000        False     2.400000
        5157     2.400000        False     2.400000
        2764     2.405102        False     2.405102
        4565     2.406000        False     2.406000
        2761     2.419992        False     2.419992
        4158     2.464000        False     2.464000
        4597     2.482000        False     2.482000
        3547     2.500000        False     2.500000
        5098     2.500000        False     2.500000
        2771     2.502219        False     2.502219
        2757     2.543813        False     2.543813
        2742     2.545974        False     2.545974
        2857     2.557261        False     2.557261
        4737     2.570000        False     2.570000
        5041     2.580000        False     2.580000
        2780     2.580652        False     2.580652
        3556     2.590000        False     2.590000
        4687     2.600000        False     2.600000
        5189     2.600000        False     2.600000
        4790     2.609518        False     2.609518
        3546     2.610000        False     2.610000
        3554     2.610000        False     2.610000
        5186     2.620000        False     2.620000
        3815     2.622000        False     2.622000
        4231     2.622000        False     2.622000
        2769     2.632188        False     2.632188
        2756     2.634061        False     2.634061
        2751     2.645925        False     2.645925
        3829     2.658000        False     2.658000
        3371     2.660000        False     2.660000
        4724     2.682000        False     2.682000
        3813     2.690000        False     2.690000
        5194     2.690000        False     2.690000
        3816     2.693000        False     2.693000
        3814     2.698000        False     2.698000
        3557     2.700000        False     2.700000
        4634     2.700000        False     2.700000
        5284     2.700000        False     2.700000
        2766     2.703657        False     2.703657
        4741     2.704000        False     2.704000
        2740     2.706539        False     2.706539
        5200     2.710000        False     2.710000
        4670     2.716000        False     2.716000
        4232     2.726000        False     2.726000
        4155     2.728000        False     2.728000
        2862     2.741696        False     2.741696
        3013     2.750000        False     2.750000
        2860     2.768161        False     2.768161
        5192     2.770000        False     2.770000
        4566     2.777000        False     2.777000
        4831     2.799000        False     2.799000
        4022     2.802000        False     2.802000
        4064     2.816000        False     2.816000
        2831     2.831609        False     2.831609
        3381     2.850000        False     2.850000
        5193     2.850000        False     2.850000
        2858     2.855335        False     2.855335
        3742     2.860000        False     2.860000
        3559     2.870000        False     2.870000
        5222     2.880000        False     2.880000
        4021     2.881000        False     2.881000
        4708     2.882000        False     2.882000
        3817     2.893000        False     2.893000
        3812     2.898000        False     2.898000
        4393     2.900000        False     2.900000
        4932     2.900000        False     2.900000
        5300     2.900000        False     2.900000
        4600     2.901000        False     2.901000
        3562     2.910000        False     2.910000
        5255     2.910000        False     2.910000
        3795     2.921000        False     2.921000
        3797     2.927000        False     2.927000
        2758     2.937131        False     2.937131
        4672     2.939000        False     2.939000
        2976     2.940000        False     2.940000
        5106     2.940000        False     2.940000
        5264     2.940000        False     2.940000
        2733     2.940973        False     2.940973
        3818     2.944000        False     2.944000
        2786     2.946977        False     2.946977
        3836     2.948000        False     2.948000
        5037     2.950000        False     2.950000
        3794     2.959000        False     2.959000
        4170     2.970000        False     2.970000
        5023     2.970000        False     2.970000
        4755     2.980000        False     2.980000
        4345     3.000000        False     3.000000
        4638     3.000000        False     3.000000
        4469     3.010000        False     3.010000
        4023     3.011000        False     3.011000
        4470     3.017000        False     3.017000
        3750     3.030000        False     3.030000
        4503     3.030000        False     3.030000
        4505     3.040000        False     3.040000
        2770     3.046303        False     3.046303
        4166     3.064000        False     3.064000
        3850     3.086000        False     3.086000
        3730     3.090000        False     3.090000
        4704     3.092000        False     3.092000
        2750     3.097022        False     3.097022
        4905     3.100000        False     3.100000
        5097     3.100000        False     3.100000
        3846     3.108000        False     3.108000
        3793     3.119000        False     3.119000
        2743     3.133765        False     3.133765
        4791     3.140000        False     3.140000
        4215     3.145000        False     3.145000
        4167     3.156000        False     3.156000
        3807     3.158000        False     3.158000
        3555     3.170000        False     3.170000
        2736     3.178385        False     3.178385
        2861     3.197405        False     3.197405
        4058     3.199000        False     3.199000
        4337     3.200000        False     3.200000
        4910     3.200000        False     3.200000
        4631     3.200000        False     3.200000
        4639     3.200000        False     3.200000
        4793     3.200000        False     3.200000
        5100     3.200000        False     3.200000
        3780     3.203000        False     3.203000
        3347     3.220000        False     3.220000
        5213     3.220000        False     3.220000
        2772     3.223245        False     3.223245
        4152     3.224000        False     3.224000
        3849     3.227000        False     3.227000
        4946     3.238183        False     3.238183
        2737     3.238279        False     3.238279
        3738     3.240000        False     3.240000
        2741     3.244523        False     3.244523
        3558     3.250000        False     3.250000
        2866     3.254273        False     3.254273
        5162     3.260000        False     3.260000
        2800     3.265560        False     3.265560
        3014     3.280000        False     3.280000
        5104     3.300000        False     3.300000
        4140     3.309000        False     3.309000
        3011     3.330000        False     3.330000
        3938     3.332000        False     3.332000
        3808     3.336000        False     3.336000
        2802     3.339766        False     3.339766
        3834     3.343000        False     3.343000
        3835     3.344000        False     3.344000
        2856     3.359939        False     3.359939
        4213     3.372000        False     3.372000
        4054     3.374000        False     3.374000
        4144     3.380000        False     3.380000
        3839     3.388000        False     3.388000
        2806     3.389429        False     3.389429
        4214     3.398000        False     3.398000
        4335     3.400000        False     3.400000
        2790     3.402061        False     3.402061
        3789     3.403000        False     3.403000
        2762     3.410947        False     3.410947
        3811     3.420000        False     3.420000
        2759     3.427661        False     3.427661
        3809     3.429000        False     3.429000
        2777     3.430879        False     3.430879
        3843     3.433000        False     3.433000
        2776     3.437267        False     3.437267
        2798     3.445288        False     3.445288
        3798     3.458000        False     3.458000
        2977     3.460000        False     3.460000
        3792     3.465000        False     3.465000
        4047     3.478000        False     3.478000
        2785     3.487602        False     3.487602
        2865     3.488131        False     3.488131
        3890     3.490000        False     3.490000
        3859     3.500000        False     3.500000
        3916     3.500000        False     3.500000
        4230     3.508000        False     3.508000
        4183     3.510000        False     3.510000
        3786     3.512000        False     3.512000
        4945     3.512194        False     3.512194
        3012     3.520000        False     3.520000
        3917     3.530000        False     3.530000
        3550     3.540000        False     3.540000
        3841     3.557000        False     3.557000
        4227     3.557000        False     3.557000
        4165     3.563000        False     3.563000
        3854     3.567000        False     3.567000
        2744     3.599704        False     3.599704
        5059     3.599998        False     3.599998
        3749     3.600000        False     3.600000
        4171     3.600000        False     3.600000
        3810     3.601000        False     3.601000
        2811     3.602106        False     3.602106
        4736     3.609000        False     3.609000
        4055     3.614000        False     3.614000
        2715     3.618196        False     3.618196
        5083     3.620000        False     3.620000
        4162     3.624000        False     3.624000
        4088     3.663000        False     3.663000
        2838     3.668579        False     3.668579
        3858     3.670000        False     3.670000
        3921     3.670000        False     3.670000
        3845     3.673000        False     3.673000
        3791     3.688000        False     3.688000
        3751     3.700000        False     3.700000
        3925     3.700000        False     3.700000
        3926     3.700000        False     3.700000
        5094     3.700000        False     3.700000
        5187     3.700000        False     3.700000
        2792     3.701864        False     3.701864
        3827     3.702000        False     3.702000
        4149     3.707000        False     3.707000
        5136     3.710000        False     3.710000
        2837     3.716657        False     3.716657
        2810     3.719924        False     3.719924
        2827     3.721797        False     3.721797
        3345     3.740000        False     3.740000
        3840     3.740000        False     3.740000
        2816     3.750615        False     3.750615
        3805     3.753000        False     3.753000
        2833     3.762910        False     3.762910
        2795     3.769538        False     3.769538
        4053     3.776000        False     3.776000
        2804     3.779913        False     3.779913
        4841     3.786000        False     3.786000
        2828     3.799317        False     3.799317
        4632     3.800000        False     3.800000
        5274     3.800000        False     3.800000
        3842     3.803000        False     3.803000
        4026     3.809000        False     3.809000
        5221     3.820000        False     3.820000
        4731     3.831000        False     3.831000
        4693     3.848000        False     3.848000
        4222     3.852000        False     3.852000
        3548     3.860000        False     3.860000
        4148     3.871000        False     3.871000
        4187     3.873000        False     3.873000
        3831     3.874000        False     3.874000
        4947     3.877798        False     3.877798
        4794     3.890000        False     3.890000
        4061     3.897000        False     3.897000
        4365     3.900000        False     3.900000
        5158     3.900000        False     3.900000
        4125     3.908000        False     3.908000
        3785     3.909000        False     3.909000
        3563     3.920000        False     3.920000
        5101     3.920000        False     3.920000
        2815     3.925972        False     3.925972
        2814     3.935866        False     3.935866
        2836     3.936251        False     3.936251
        3828     3.938000        False     3.938000
        4104     3.943000        False     3.943000
        2791     3.960074        False     3.960074
        2787     3.981687        False     3.981687
        4030     3.984000        False     3.984000
        4063     3.987000        False     3.987000
        2805     3.992782        False     3.992782
        5301     4.000000        False     4.000000
        4168     4.004000        False     4.004000
        2781     4.006759        False     4.006759
        3803     4.007000        False     4.007000
        3838     4.009000        False     4.009000
        4009     4.011000        False     4.011000
        5142     4.020000        False     4.020000
        4212     4.024000        False     4.024000
        2821     4.028276        False     4.028276
        5020     4.030000        False     4.030000
        3462     4.040000        False     4.040000
        4606     4.049000        False     4.049000
        2835     4.063434        False     4.063434
        5081     4.070000        False     4.070000
        4680     4.075000        False     4.075000
        2729     4.093741        False     4.093741
        3180     4.100000        False     4.100000
        4186     4.100000        False     4.100000
        4356     4.100000        False     4.100000
        4006     4.127000        False     4.127000
        3806     4.128000        False     4.128000
        2812     4.151665        False     4.151665
        2822     4.156804        False     4.156804
        5195     4.160000        False     4.160000
        5253     4.160000        False     4.160000
        4948     4.160983        False     4.160983
        4839     4.188000        False     4.188000
        5143     4.200000        False     4.200000
        4048     4.204000        False     4.204000
        2788     4.207668        False     4.207668
        2803     4.222317        False     4.222317
        4059     4.234000        False     4.234000
        2799     4.246524        False     4.246524
        4950     4.259829        False     4.259829
        3463     4.270000        False     4.270000
        3915     4.280000        False     4.280000
        2813     4.291192        False     4.291192
        4380     4.300000        False     4.300000
        2739     4.332066        False     4.332066
        4013     4.334000        False     4.334000
        2864     4.359395        False     4.359395
        4115     4.376000        False     4.376000
        2820     4.376590        False     4.376590
        4343     4.400000        False     4.400000
        4756     4.400000        False     4.400000
        2779     4.417031        False     4.417031
        4117     4.420000        False     4.420000
        4849     4.421000        False     4.421000
        3513     4.430000        False     4.430000
        5125     4.450000        False     4.450000
        3927     4.470000        False     4.470000
        2724     4.472698        False     4.472698
        2730     4.478605        False     4.478605
        2854     4.479710        False     4.479710
        5283     4.500000        False     4.500000
        4102     4.501000        False     4.501000
        4027     4.505000        False     4.505000
        4185     4.521000        False     4.521000
        2848     4.532207        False     4.532207
        2789     4.555357        False     4.555357
        4128     4.561000        False     4.561000
        2784     4.573128        False     4.573128
        4951     4.582302        False     4.582302
        3781     4.583000        False     4.583000
        2782     4.592581        False     4.592581
        4188     4.593000        False     4.593000
        4378     4.600000        False     4.600000
        5048     4.600000        False     4.600000
        5082     4.600000        False     4.600000
        4937     4.620000        False     4.620000
        2844     4.621831        False     4.621831
        2727     4.629708        False     4.629708
        4837     4.633000        False     4.633000
        2728     4.656557        False     4.656557
        5216     4.680000        False     4.680000
        2783     4.684174        False     4.684174
        3663     4.690000        False     4.690000
        2853     4.698343        False     4.698343
        4354     4.700000        False     4.700000
        4928     4.700000        False     4.700000
        5190     4.700000        False     4.700000
        3802     4.704000        False     4.704000
        4229     4.717000        False     4.717000
        5127     4.720000        False     4.720000
        2843     4.736911        False     4.736911
        4223     4.763000        False     4.763000
        3804     4.767000        False     4.767000
        4043     4.785000        False     4.785000
        2731     4.785757        False     4.785757
        3174     4.800000        False     4.800000
        2845     4.803961        False     4.803961
        3830     4.816000        False     4.816000
        4210     4.838000        False     4.838000
        4211     4.840000        False     4.840000
        2817     4.851847        False     4.851847
        2717     4.876342        False     4.876342
        4726     4.880000        False     4.880000
        5248     4.880000        False     4.880000
        3173     4.900000        False     4.900000
        3740     4.900000        False     4.900000
        5179     4.900000        False     4.900000
        4846     4.903000        False     4.903000
        3616     4.920000        False     4.920000
        3837     4.924000        False     4.924000
        2847     4.933161        False     4.933161
        3939     4.937000        False     4.937000
        3954     4.939000        False     4.939000
        4172     4.940000        False     4.940000
        4086     4.947000        False     4.947000
        5108     4.960000        False     4.960000
        3801     4.978000        False     4.978000
        5223     4.980000        False     4.980000
        5168     5.000000        False     5.000000
        2846     5.000980        False     5.000980
        2859     5.006119        False     5.006119
        3783     5.028000        False     5.028000
        2714     5.032295        False     5.032295
        4659     5.039000        False     5.039000
        3988     5.040000        False     5.040000
        5093     5.040000        False     5.040000
        2826     5.052132        False     5.052132
        2825     5.055061        False     5.055061
        3741     5.060000        False     5.060000
        4107     5.063000        False     5.063000
        4669     5.066000        False     5.066000
        3957     5.092000        False     5.092000
        4730     5.092000        False     5.092000
        3441     5.100000        False     5.100000
        2721     5.101891        False     5.101891
        4943     5.110104        False     5.110104
        2851     5.113706        False     5.113706
        4954     5.120000        False     5.120000
        3847     5.176000        False     5.176000
        4108     5.199000        False     5.199000
        4930     5.200000        False     5.200000
        4182     5.210000        False     5.210000
        3308     5.220000        False     5.220000
        4181     5.230000        False     5.230000
        2773     5.237623        False     5.237623
        4647     5.241000        False     5.241000
        4927     5.300000        False     5.300000
        5164     5.300000        False     5.300000
        3961     5.313000        False     5.313000
        4012     5.319000        False     5.319000
        3931     5.325000        False     5.325000
        3799     5.335000        False     5.335000
        3661     5.340000        False     5.340000
        5096     5.370000        False     5.370000
        5233     5.370000        False     5.370000
        2726     5.384355        False     5.384355
        4908     5.400000        False     5.400000
        4753     5.400000        False     5.400000
        2796     5.446506        False     5.446506
        3934     5.447000        False     5.447000
        2850     5.498763        False     5.498763
        4352     5.500000        False     5.500000
        4689     5.500000        False     5.500000
        5296     5.500000        False     5.500000
        3936     5.501000        False     5.501000
        4131     5.516000        False     5.516000
        5088     5.520000        False     5.520000
        4184     5.537000        False     5.537000
        2716     5.556351        False     5.556351
        3475     5.570000        False     5.570000
        5089     5.600000        False     5.600000
        5295     5.600000        False     5.600000
        2732     5.610096        False     5.610096
        3473     5.630000        False     5.630000
        3908     5.660000        False     5.660000
        2809     5.662929        False     5.662929
        4126     5.673000        False     5.673000
        2849     5.673111        False     5.673111
        3743     5.690000        False     5.690000
        4364     5.700000        False     5.700000
        3937     5.743000        False     5.743000
        3686     5.750000        False     5.750000
        5219     5.780000        False     5.780000
        3641     5.810000        False     5.810000
        5229     5.810000        False     5.810000
        4087     5.811000        False     5.811000
        3855     5.830000        False     5.830000
        3856     5.830000        False     5.830000
        5084     5.830000        False     5.830000
        4653     5.851000        False     5.851000
        3933     5.853000        False     5.853000
        2720     5.853656        False     5.853656
        4920     5.900000        False     5.900000
        5099     5.900000        False     5.900000
        4100     5.904000        False     5.904000
        3943     5.943000        False     5.943000
        3891     5.960000        False     5.960000
        4175     5.970000        False     5.970000
        3458     6.000000        False     6.000000
        3913     6.030000        False     6.030000
        5171     6.050000        False     6.050000
        2722     6.054902        False     6.054902
        2840     6.066621        False     6.066621
        3640     6.080000        False     6.080000
        3459     6.080000        False     6.080000
        3768     6.100000        False     6.100000
        4394     6.100000        False     6.100000
        5309     6.100000        False     6.100000
        4119     6.134000        False     6.134000
        3862     6.168000        False     6.168000
        3844     6.189000        False     6.189000
        4934     6.200000        False     6.200000
        4676     6.200000        False     6.200000
        5311     6.200000        False     6.200000
        3964     6.254000        False     6.254000
        2723     6.259798        False     6.259798
        3684     6.260000        False     6.260000
        3962     6.260000        False     6.260000
        4169     6.280000        False     6.280000
        3951     6.284000        False     6.284000
        3506     6.290000        False     6.290000
        5130     6.290000        False     6.290000
        5150     6.300000        False     6.300000
        3643     6.316000        False     6.316000
        2719     6.335589        False     6.335589
        4684     6.344000        False     6.344000
        3960     6.351000        False     6.351000
        3901     6.352656        False     6.352656
        3564     6.360000        False     6.360000
        3923     6.360000        False     6.360000
        4137     6.366000        False     6.366000
        2842     6.372764        False     6.372764
        4233     6.380000        False     6.380000
        2734     6.403408        False     6.403408
        5144     6.430000        False     6.430000
        3460     6.440000        False     6.440000
        4174     6.450000        False     6.450000
        3860     6.460000        False     6.460000
        3902     6.470000        False     6.470000
        3952     6.473000        False     6.473000
        3733     6.500000        False     6.500000
        4094     6.500000        False     6.500000
        5092     6.500000        False     6.500000
        5228     6.500000        False     6.500000
