interp_grid
4
X
Y
Z
interp_log10_trimmed
2.07796e+006 -588213 0 0.554332 
2.11314e+006 -511415 0 0.572289 
2.11992e+006 -513972 0 0.582091 
1.75984e+006 -586105 0 0.130607 
1.79661e+006 -563424 0 0.129268 
1.85072e+006 -582061 0 0.125359 
1.87278e+006 -528774 0 0.176162 
1.92254e+006 -566720 0 0.168935 
2.01841e+006 -576252 0 0.357516 
1.92948e+006 -601509 0 0.130033 
2.08085e+006 -614371 0 0.606512 
1.78625e+006 -655023 0 0.107245 
1.88244e+006 -662971 0 0.0159846 
1.78065e+006 -725977 0 0.186907 
1.85718e+006 -713061 0 0.147602 
1.84209e+006 -678890 0 0.096886 
1.94587e+006 -682139 0 0.169691 
2.04236e+006 -716951 0 0.502559 
1.98437e+006 -631164 0 0.160725 
2.03267e+006 -613702 0 0.433998 
2.064e+006 -678884 0 0.819056 
1.97792e+006 -663738 0 0.227969 
2.11775e+006 -677751 0 0.687234 
1.94926e+006 -736671 0 0.2361 
1.97795e+006 -713504 0 0.265355 
2.02998e+006 -757715 0 0.274394 
2.09656e+006 -766495 0 0.456188 
2.14453e+006 -761785 0 0.468433 
2.06944e+006 -846377 0 0.361442 
1.92656e+006 -781647 0 0.322066 
2.03666e+006 -807416 0 0.305409 
1.9939e+006 -781700 0 0.199662 
2.08198e+006 -826416 0 0.386652 
2.05145e+006 -875303 0 0.359934 
1.84687e+006 -773316 0 0.248483 
1.84221e+006 -817990 0 0.295452 
1.89994e+006 -846302 0 0.330074 
1.98106e+006 -922607 0 0.38015 
1.96582e+006 -871346 0 0.326257 
2.01568e+006 -877607 0 0.347478 
1.71886e+006 -779650 0 0.269545 
1.72428e+006 -817658 0 0.281074 
1.7875e+006 -824833 0 0.298864 
1.81623e+006 -874421 0 0.349866 
1.77092e+006 -881059 0 0.332168 
1.85301e+006 -953687 0 0.453129 
1.82599e+006 -978955 0 0.499334 
1.90361e+006 -911601 0 0.390457 
1.89671e+006 -953695 0 0.463041 
1.8512e+006 -1.0301e+006 0 0.584439 
1.95676e+006 -968678 0 0.454309 
1.98552e+006 -978772 0 0.452391 
1.63251e+006 -854714 0 0.235234 
1.68729e+006 -867862 0 0.253152 
1.74137e+006 -931001 0 0.332025 
1.77208e+006 -996089 0 0.513232 
1.65086e+006 -908204 0 0.206452 
1.71594e+006 -982737 0 0.328974 
1.65128e+006 -956392 0 0.143038 
1.65405e+006 -978391 0 0.100351 
1.65363e+006 -1.00492e+006 0 0.0216246 
1.76214e+006 -1.04047e+006 0 0.685521 
1.81487e+006 -1.06436e+006 0 0.663932 
1.88359e+006 -1.07403e+006 0 0.555472 
1.87073e+006 -1.10231e+006 0 0.594434 
1.85305e+006 -1.13581e+006 0 0.600631 
1.74505e+006 -1.06735e+006 0 0.818043 
1.72508e+006 -1.0839e+006 0 0.471696 
1.79567e+006 -1.10733e+006 0 0.695255 
1.80975e+006 -1.08833e+006 0 0.686908 
1.76306e+006 -1.12734e+006 0 0.613672 
1.79864e+006 -1.17733e+006 0 0.577365 
1.5665e+006 -974182 0 0.241456 
1.53352e+006 -989685 0 0.310483 
1.60461e+006 -1.04033e+006 0 0.206882 
1.55318e+006 -1.05262e+006 0 0.324953 
1.60645e+006 -1.10003e+006 0 0.306513 
1.69277e+006 -1.11917e+006 0 0.418503 
1.65854e+006 -1.06332e+006 0 0.260096 
1.67237e+006 -1.14329e+006 0 0.409342 
1.76137e+006 -1.20389e+006 0 0.526813 
1.63755e+006 -1.15782e+006 0 0.388617 
1.72704e+006 -1.21114e+006 0 0.500091 
1.70827e+006 -1.23705e+006 0 0.479214 
1.77185e+006 -1.28146e+006 0 0.503606 
1.5345e+006 -1.11119e+006 0 0.378859 
1.59535e+006 -1.20921e+006 0 0.387971 
1.49705e+006 -1.15719e+006 0 0.386165 
1.57136e+006 -1.2723e+006 0 0.376006 
1.60643e+006 -1.26507e+006 0 0.417795 
1.70809e+006 -1.29405e+006 0 0.480088 
1.65391e+006 -1.22587e+006 0 0.432626 
1.67696e+006 -1.34805e+006 0 0.506706 
1.69138e+006 -1.3157e+006 0 0.517041 
1.76085e+006 -1.35574e+006 0 0.558212 
1.72545e+006 -1.43003e+006 0 0.655205 
1.76078e+006 -1.41809e+006 0 0.629328 
1.85534e+006 -1.62717e+006 0 0.370472 
1.75852e+006 -1.57681e+006 0 0.488079 
1.78369e+006 -1.4937e+006 0 0.589237 
1.83385e+006 -1.52803e+006 0 0.511194 
1.90157e+006 -1.62731e+006 0 0.414835 
1.93396e+006 -1.70622e+006 0 0.44665 
1.85607e+006 -1.70623e+006 0 0.445156 
1.91867e+006 -1.76075e+006 0 0.458341 
1.87514e+006 -1.7884e+006 0 0.462109 
1.92114e+006 -1.79893e+006 0 0.464857 
1.96013e+006 -1.86797e+006 0 0.473582 
2.00909e+006 -1.96926e+006 0 0.480007 
1.88266e+006 -1.90158e+006 0 0.474969 
1.85967e+006 -1.83685e+006 0 0.468634 
1.81594e+006 -1.7626e+006 0 0.456571 
1.78135e+006 -1.79516e+006 0 0.46303 
1.80411e+006 -1.84681e+006 0 0.470043 
1.75888e+006 -1.8024e+006 0 0.428169 
1.76123e+006 -1.76751e+006 0 0.458365 
1.76449e+006 -1.74833e+006 0 0.453998 
1.77902e+006 -1.72389e+006 0 0.447255 
1.75794e+006 -1.69447e+006 0 0.441734 
1.73609e+006 -1.7264e+006 0 0.45036 
1.71987e+006 -1.6656e+006 0 0.437895 
1.76016e+006 -1.6365e+006 0 0.441004 
1.6883e+006 -1.57181e+006 0 0.412263 
1.61017e+006 -1.52282e+006 0 0.00545176 
1.56842e+006 -1.46455e+006 0 0.211419 
1.67076e+006 -1.41821e+006 0 0.498125 
1.57013e+006 -1.32409e+006 0 0.316359 
1.59236e+006 -1.37462e+006 0 0.352866 
1.56527e+006 -1.37337e+006 0 0.233837 
