Id,HUC,ET_ID,ET_X,ET_Y,X_METER,Y_METER
0,4010102,347,329434.81465,2689791.52951,630349.0480097060,269810.6588231770
0,4010201,348,265296.77340,2692473.13843,566469.8324711800,268846.4903679250
0,4010202,349,301999.34920,2690084.49836,603074.2211538510,268527.5804299480
0,4010301,350,339134.59197,2632926.31487,643424.5079340070,213273.3952305870
0,4010302,351,410105.39853,2612897.85748,715287.0389904140,197355.4885679140
0,4020101,352,478535.75031,2632993.11041,782143.9924036500,221656.5916340310
0,4020102,353,522127.48225,2627629.08073,825873.6562263810,218970.8489576440
0,4020103,354,566619.28350,2703848.82082,865051.9133875490,298360.0303159320
0,4020104,355,565903.93617,2655443.65834,867599.0559993510,249656.5812048700
0,4020105,356,616485.54427,2662699.37381,917413.5101399130,260194.1687807940
0,4020201,357,688398.51260,2632292.42650,991054.1995639170,234370.2383828820
0,4020202,358,819177.15075,2646132.02488,1120221.6706524400,257186.3861573330
0,4020203,359,869156.34310,2652933.16899,1169451.6898166000,267542.7606408250
0,4020300,360,712888.81479,2712731.07272,1009701.4891658500,316887.0209999500
0,4030101,361,645515.59375,2362869.90511,965913.1853564180,-38159.7814887265
0,4030102,362,674691.82627,2454229.86458,989318.9377520840,55019.9322617998
0,4030103,363,618094.57789,2431564.87512,934175.2544795530,28698.7721619592
0,4030104,364,601420.62118,2480542.91821,914407.2486537070,76606.7352125388
0,4030105,365,604469.90310,2511233.24008,915487.0611152940,107513.6575497730
0,4030106,366,570876.31932,2597530.23076,876378.2006814940,191841.6383319970
0,4030107,367,605196.04737,2623722.58034,908818.4196078400,220318.4394031900
0,4030108,368,617324.33421,2549067.03913,925854.7536219790,146230.2226997240
0,4030109,369,660616.47873,2562306.17116,968150.6383325400,162312.8605363580
0,4030110,370,651280.53710,2613688.41001,955379.6726298460,213241.2659458120
0,4030111,371,694526.23061,2597952.88793,999529.0567626650,200304.5932612750
0,4030112,372,725192.22238,2584292.32184,1031027.2676978100,188648.5303808040
0,4030201,373,545300.75000,2337145.38293,867080.7381458480,-70145.7922618539
0,4030202,374,561164.29265,2433937.14343,877091.8026155620,27465.9415108622
0,4030203,375,602317.61289,2348831.58929,923505.0827353650,-54923.7477620480
0,4030204,376,621316.61546,2397988.02570,939501.8721391760,-4642.7185682460
0,4040001,377,743098.51948,2106330.20635,1079306.2345165600,-287556.4210290990
0,4040002,378,656996.21514,2219836.13910,986099.4758160740,-180059.2136419590
0,4040003,379,636693.03713,2294051.13230,961284.2211667980,-107385.4324087930
0,4050001,380,855445.34416,2141187.53335,1190209.2863976500,-245405.5480492290
0,4050002,381,805059.25366,2217842.49494,1134897.5908255300,-172373.4636223920
0,4050003,382,870097.00684,2206058.76464,1200941.2270277000,-179728.3073506280
0,4050004,383,941524.66152,2231778.56983,1271033.4281412700,-149122.1081727960
0,4050005,384,918540.26850,2286616.44416,1244419.9847719200,-95968.9750097077
0,4050006,385,847394.93927,2281137.03499,1173413.8358459400,-106359.9991750900
0,4050007,386,880060.29692,2237483.16075,1208969.0606700300,-147692.7094056700
0,4060101,387,793103.65448,2346799.26020,1114770.6647758000,-44480.5578124157
0,4060102,388,855506.05856,2372417.00170,1175597.5268091800,-14615.9417621010
0,4060103,389,830008.27057,2425108.15927,1146555.4132022600,36319.2580641946
0,4060104,390,795101.34697,2455434.26399,1109606.7390335700,64271.0893739653
0,4060105,391,849088.89854,2500471.66472,1160462.7202274700,113097.6637947600
0,4060106,392,756114.08301,2623986.65342,1059047.6047341300,230586.8285640460
0,4060107,393,793482.74219,2605921.48131,1097549.7465418200,215006.8517185240
0,4060200,394,736817.56944,2368988.77676,1056965.4845291300,-26085.1167174848
0,4070001,395,901388.91066,2635574.09463,1202833.9193848000,252390.0755784680
0,4070002,396,875926.28952,2622186.71213,1178479.3627805100,237116.6387730120
0,4070003,397,976088.86119,2536716.57383,1284654.2820700600,158508.8189769620
0,4070004,398,886174.05318,2537379.75378,1194874.5155480100,152705.7796583130
0,4070005,399,917208.11459,2534237.66216,1226071.4543858400,151764.5965636950
0,4070006,400,956107.69976,2503344.26875,1267141.0556797700,123580.9607752810
0,4070007,401,931894.87370,2463811.35902,1245770.1650649900,82217.7192038105
0,4080101,402,963102.83705,2425241.44283,1279687.9655905200,45826.9086288275
0,4080102,403,954578.94467,2374638.09854,1274657.5532216100,-5431.5482072142
0,4080103,404,1014615.98999,2371283.35652,1335010.9361435500,-4460.0402965651
0,4080104,405,1063626.44682,2370619.90593,1384140.2540388700,-1530.8227092723
0,4080201,406,920198.89091,2378287.46083,1239983.1052911300,-4223.4477317434
0,4080202,407,894691.71322,2339291.86370,1217047.4337070700,-45004.5363958602
0,4080203,408,942607.87800,2321741.21521,1266234.8718654100,-59178.5326081958
0,4080204,409,1003726.11263,2297509.32440,1329130.1865506500,-79040.3015459946
0,4080205,410,1025253.77180,2341213.89309,1347743.5542595400,-33774.7816014946
0,4080206,411,975125.70208,2337692.04678,1297753.1840459800,-40916.2874343848
0,4080300,412,1012339.15692,2489662.18511,1324305.5356938700,113963.3068857370
0,4090001,413,1066255.05857,2309940.17623,1390984.4301021600,-62064.4541926095
0,4090002,414,1062935.55359,2234867.91488,1392709.9330728700,-137371.8236076090
0,4090003,415,1046422.30499,2262533.64656,1374297.9221796900,-110918.5535689460
0,4090004,416,1035783.03289,2221280.16856,1366345.1784202900,-152913.5153727040
0,4090005,417,999602.97156,2220444.85393,1330073.3334001500,-156338.0586364310
0,4100001,418,1020271.75292,2165780.88730,1354345.6893559200,-209450.5308631580
0,4100002,419,987070.23276,2171093.50698,1320646.3615976100,-206498.8549695760
0,4100003,420,920364.56795,2111491.39256,1257289.1057042400,-270591.8904946900
0,4100004,421,941335.16130,2022884.09403,1283699.2638924100,-357473.6570323610
0,4100005,422,929038.02505,2075168.27837,1268209.9324693900,-306206.6029070830
0,4100006,423,957007.55409,2125438.19760,1293282.1634370000,-254155.3058561680
0,4100007,424,969438.06725,2046690.36385,1310574.4670989200,-331817.9151549700
0,4100008,425,1018941.05056,2058093.05201,1359706.8640378400,-317004.2572772120
0,4100009,426,995686.82957,2107122.82107,1333308.1604535500,-269725.9244405910
0,4100010,427,1037824.74429,2111018.45913,1375442.8574691600,-262865.8721321770
0,4100011,428,1072400.87447,2079902.27895,1412156.8483801900,-291460.4220515560
0,4100012,429,1115346.79557,2097263.35961,1454269.3986314200,-271037.6960519660
0,4110001,430,1157305.65294,2113409.78776,1495438.4573043600,-251846.2534384820
0,4110002,431,1206390.72860,2123660.87277,1544128.9326189100,-237966.0017880560
0,4110003,432,1205785.44750,2156438.47901,1541373.4804614000,-205234.0529674790
0,4110004,433,1240965.19727,2163850.39128,1576232.5484171100,-195169.6896348770
0,4120101,434,1311625.74074,2234742.17864,1642352.9375857200,-118759.2326767480
0,4120102,435,1407294.83997,2291946.32474,1734242.0033003800,-53809.5882328947
0,4120103,436,1401630.74135,2319883.33553,1726498.4075634900,-26226.5987574230
0,4120104,437,1406765.33086,2350357.79886,1729360.2027282000,4786.2366688350
0,4120200,438,1204881.60837,2202231.23454,1537411.6931019900,-159495.4439340400
0,4130001,439,1421401.10492,2381820.83614,1741621.4346914100,37584.5518821392
0,4130002,440,1466733.15077,2292074.60564,1793844.7559686900,-48850.1009208777
0,4130003,441,1468307.50141,2352582.25493,1790856.0092349800,12065.5511416664
0,4140101,442,1521588.19795,2398105.94611,1840674.2449305600,62287.4889235094
0,4140102,443,1595129.35397,2462521.97877,1909036.3394540600,133434.6848062520
0,4140201,444,1553604.94639,2355709.54934,1876080.7455541100,22339.2040860025
0,4140202,445,1619012.34555,2417698.90228,1936632.8003576000,90343.0836539182
0,4140203,446,1570358.62747,2419286.26022,1887801.5366322200,87749.6232703754
0,4150101,447,1655807.20567,2487174.85277,1967639.3684004300,163600.0441809250
0,4150102,448,1578981.54599,2508111.57775,1889055.7716106200,177982.6855410590
0,4150200,449,1481839.51511,2428388.76659,1798474.8314515700,89410.7364939728
0,4150301,450,1606244.12897,2570757.66600,1910859.3334906300,243559.1826125690
0,4150302,451,1640377.52544,2543022.51250,1947385.5920365000,218584.0967935290
0,4150303,452,1615401.99007,2520567.28179,1924385.8972567900,193723.7711396060
0,4150304,453,1652113.03984,2568831.47154,1956823.6468764000,245682.2113680930
0,4150305,454,1705646.28246,2522689.99395,2014381.5181978000,203884.1205916150
0,4150306,455,1683452.52191,2595404.94616,1985713.5813969400,275336.2659461680
0,4150307,456,1706849.51832,2623900.60041,2006438.3292092700,306261.6378711560
0,5010001,457,1420883.33490,2237928.93585,1751794.4486662300,-106917.8341293130
0,5010002,458,1371430.48856,2252056.63951,1701151.4320712000,-96696.8569717914
0,5010003,459,1358446.83928,2177653.00847,1693330.0052612700,-172302.3772611550
0,5010004,460,1316550.05472,2196951.01584,1649919.7912587100,-156235.6257407370
0,5010005,461,1401976.98703,2166337.05636,1737840.8172466900,-180219.6827699940
0,5010006,462,1394966.36465,2116835.01596,1734163.8685082500,-230384.7742289280
0,5010007,463,1425915.12702,2055631.32242,1769350.1086746600,-289297.6331529590
0,5010008,464,1389246.48863,2052654.85196,1732654.0346822500,-295128.5658896990
0,5010009,465,1351214.72776,2076793.69059,1692821.5191629300,-273887.1642852710
0,5020001,466,1365590.97320,1889705.83364,1719002.4784245600,-460076.4329590350
0,5020002,467,1332143.48153,1907649.24184,1684222.6189504200,-444613.2757778760
0,5020003,468,1347456.07355,1951615.96167,1696976.2099709400,-399474.7715210200
0,5020004,469,1392608.80876,1916706.87084,1744595.4472083700,-431016.1287651230
0,5020005,470,1346202.22367,2001845.54164,1692587.2641839000,-349298.7611715560
0,5020006,471,1400593.83388,1995693.46884,1747730.7603124000,-351307.7107894580
0,5030101,472,1294414.14792,2054245.59483,1637139.0515814500,-300783.6935765640
0,5030102,473,1288289.79553,2143082.30565,1625175.7756729300,-212351.9510187640
0,5030103,474,1253716.99224,2112439.77767,1592442.6945729600,-245638.8239177490
0,5030104,475,1302774.36523,2087377.01208,1643409.8546758400,-266998.6605631210
0,5030105,476,1327595.24642,2103981.11426,1667282.6181194200,-248481.8199483040
0,5030106,477,1288359.14343,1991055.17294,1635027.6525747400,-364446.3432208150
0,5030201,478,1270969.33309,1936002.61849,1620881.6693008200,-420782.9768473070
0,5030202,479,1209636.28668,1870135.72395,1562965.0658753700,-491056.5203530360
0,5030203,480,1280040.01013,1873215.50896,1633756.2590250600,-482887.7867744670
0,5030204,481,1165296.64341,1921013.46270,1515302.6973697700,-443423.4032033330
0,5040001,482,1218557.38566,2048390.96372,1561182.4549019800,-312308.4909186620
0,5040002,483,1137126.34852,2054026.02911,1478887.2716956200,-312639.8304606010
0,5040003,484,1175824.38073,2038514.92998,1518795.6261822700,-325318.0704130780
0,5040004,485,1190564.68797,1955775.09150,1538693.7595373400,-406893.5705988070
0,5040005,486,1220014.99032,1982387.35574,1566743.3449904200,-378163.7268659960
0,5040006,487,1140284.77219,1980641.82110,1486555.4509246500,-385684.1956952420
0,5050001,488,1321967.01727,1627922.21277,1689672.7819249200,-725206.0700628790
0,5050002,489,1315404.53985,1693526.78373,1679553.1044953300,-660028.6821311280
0,5050003,490,1364118.84038,1780310.89630,1723893.6159771900,-569676.6374514000
0,5050004,491,1299229.78664,1749695.59047,1660154.4553812300,-605002.2788167170
0,5050005,492,1323369.81050,1793632.91074,1682039.0105516300,-559316.2871774640
0,5050006,493,1264264.99672,1774553.74127,1623496.2563945100,-582649.7135919370
0,5050007,494,1304142.06197,1824835.19199,1660865.1033837600,-529506.2717499890
0,5050008,495,1223805.91130,1820204.50995,1580115.9871677900,-539919.7676557700
0,5050009,496,1242832.55830,1758046.91785,1602791.1533418500,-600670.0605616260
0,5060001,497,1080856.02328,1987874.44234,1426270.4734039500,-382694.5900153190
0,5060002,498,1099011.40322,1844245.08417,1452900.3009144700,-524699.5664145090
0,5060003,499,1069340.17828,1894857.60700,1420108.2187056100,-476280.0670356980
0,5070101,500,1249019.98309,1719652.54061,1611139.7975034800,-638601.8801396460
0,5070102,501,1201327.72337,1773722.69820,1560048.1691806300,-587938.5743752110
0,5070201,502,1216364.66716,1704881.34295,1578980.4550611300,-655647.8271379630
0,5070202,503,1199572.11454,1662132.60984,1564303.4736249000,-699514.1373532780
0,5070203,504,1156975.43759,1704016.62872,1519079.1286184500,-660618.8153323180
0,5070204,505,1147693.05575,1756612.17208,1506871.0384405400,-608761.3897525220
0,5080001,506,998692.69409,1968391.46815,1344661.7506364300,-407851.5691113580
0,5080002,507,973358.23075,1901545.79153,1322968.4448657900,-476191.1161576830
0,5080003,508,930541.30314,1901458.33293,1279807.6037305200,-479157.7102868360
0,5090101,509,1166754.71197,1846207.62402,1521104.2103916900,-518000.2418429290
0,5090102,510,1180236.07813,1762499.47009,1539386.7365362100,-600623.2138391640
0,5090103,511,1129157.12813,1812813.92553,1485067.6851442400,-553962.6203106720
0,5090104,512,1127292.98468,1770547.32269,1485523.7417243200,-596264.6828522820
0,5090201,513,1056826.95874,1821366.39911,1411630.2127874600,-550419.0268367050
0,5090202,514,1022396.07722,1885404.74138,1373319.9619539200,-488938.7219580260
0,5090203,515,949663.98941,1834194.70370,1302820.8585116800,-544864.2873128590
0,5100101,516,1060273.67332,1761606.29412,1418378.8894224200,-609763.5517252620
0,5100102,517,1015948.87713,1758333.42502,1373819.7657935300,-616009.5942556140
0,5100201,518,1123885.89045,1667027.80853,1487626.9538269700,-699791.5589088180
0,5100202,519,1105282.79009,1645573.35190,1469957.4575389700,-722452.5994470800
0,5100203,520,1080238.66029,1643434.98851,1444775.1075207100,-726260.5779572580
0,5100204,521,1059130.08998,1696658.81874,1420687.7798365900,-674593.9688021310
0,5100205,522,983595.89527,1730032.15437,1342667.8896303000,-646357.2206955180
0,5110001,523,906431.56962,1632401.75018,1269767.9978124400,-748581.7834418460
0,5110002,524,865382.99451,1575066.86075,1231136.3905473400,-808238.5557841220
0,5110003,525,798254.13598,1606658.72089,1161739.1361370500,-780972.0950534940
0,5110004,526,826970.37703,1654884.09277,1188356.4394375600,-731226.5934452920
0,5110005,527,763061.99479,1659869.36778,1123537.6631948300,-730234.6290915750
0,5110006,528,760892.06169,1609911.91145,1123819.1901297000,-780028.4518205580
0,5120101,529,890416.85559,2016577.58117,1232800.1879816100,-367202.0889577350
0,5120102,530,896139.33469,2001296.25661,1239450.3903138500,-382037.7850388180
0,5120103,531,893568.95007,1982717.93881,1237933.6533750700,-400711.8841066780
0,5120104,532,852390.16580,2047305.04952,1192723.9330928600,-339142.7734158020
0,5120105,533,801199.17808,1997903.28695,1144023.1074184500,-391694.9897822840
0,5120106,534,796530.50158,2041094.31605,1136853.1340874000,-349014.4274518430
0,5120107,535,812434.49153,1972240.56239,1156792.2049374000,-416499.2337713150
0,5120108,536,741349.63448,1935410.72353,1087200.6241267300,-457705.0809647950
0,5120109,537,684617.43000,1945896.53412,1029443.0311963800,-450852.6995034390
0,5120110,538,779983.23675,1933364.41552,1126256.1374507700,-457273.4194610030
0,5120111,539,722926.14125,1843217.12009,1073583.2060353000,-550505.6385760800
0,5120112,540,679405.18275,1839632.99283,1029858.4939448300,-556762.7043606400
0,5120113,541,705090.83511,1726031.91876,1061645.8235317300,-668040.7356692860
0,5120114,542,656146.28495,1773113.79987,1009823.6140704500,-624252.5079127120
0,5120115,543,640359.96323,1730682.12022,996032.1219094410,-667338.9774661490
0,5120201,544,847688.79370,1923643.52110,1195043.4976524300,-462554.3095287290
0,5120202,545,771501.10383,1804650.64731,1124636.1337850900,-585793.8348799080
0,5120203,546,776564.19837,1871651.47828,1126175.1989599400,-518861.5941427680
0,5120204,547,867120.48235,1896231.24520,1216155.7335388000,-488560.5828274870
0,5120205,548,886823.54391,1884607.64877,1236666.0111618200,-498834.2981001530
0,5120206,549,876060.68879,1840605.08812,1228220.3085666900,-543332.1225855210
0,5120207,550,886512.15971,1808711.94187,1240486.7597679200,-574389.0751295020
0,5120208,551,812883.23954,1794519.63139,1166936.4367935800,-593247.4708596990
0,5120209,552,778163.45216,1741232.81008,1134663.7855922600,-648418.8665133050
0,5130101,553,1070485.28821,1594817.07398,1437402.5416596900,-775401.4479783370
0,5130102,554,1035866.67589,1646277.19032,1399813.6933768200,-726368.8941437800
0,5130103,555,972229.63407,1602320.06901,1337757.4267953400,-774325.1577620890
0,5130104,556,1008367.67837,1552287.03896,1376759.7337862300,-821860.3930008330
0,5130105,557,960593.12352,1544873.30021,1328842.4239469700,-832307.3487434370
0,5130106,558,922523.28587,1528817.57782,1291145.4945045000,-850708.8485413120
0,5130107,559,915841.50497,1443164.46899,1288471.4252804800,-936458.7469559080
0,5130108,560,930547.11498,1481546.16527,1301526.9016089300,-897300.0316703870
0,5130201,561,863969.52067,1519724.52740,1232393.6437250200,-863411.9738016360
0,5130202,562,813472.06142,1503022.57386,1182137.7334873600,-883131.4496759520
0,5130203,563,860311.34980,1472325.38430,1230951.7967962900,-910827.1926769600
0,5130204,564,803232.62068,1474655.08326,1173125.2698569000,-911979.9617908220
0,5130205,565,730201.86104,1550858.67760,1095661.4938817900,-840587.8049148220
0,5130206,566,790358.29003,1547836.36963,1156623.9193449900,-839956.7787246220
0,5140101,567,902099.27398,1768512.33420,1258362.4159236500,-613382.4364723830
0,5140102,568,920847.21582,1720551.51201,1279811.5336617200,-659904.4803264710
0,5140103,569,931579.85072,1680063.28089,1292746.9554237800,-699518.5077055490
0,5140104,570,847313.09977,1725297.80820,1205312.9173635400,-659904.1104142780
0,5140201,571,787685.96013,1699911.23398,1146395.3042335500,-688904.1491028360
0,5140202,572,727014.94969,1687150.90232,1085752.9746851200,-705331.7203820180
0,5140203,573,667797.13907,1628724.83110,1028808.2053133100,-766949.7985030280
0,5140204,574,651718.86125,1664579.95258,1010799.4316896700,-732298.7248248340
0,5140205,575,721223.68373,1616642.02621,1083397.1309946900,-775747.7934495800
0,5140206,576,625534.89032,1600242.53632,987471.1462205560,-797734.6429458530
0,6010101,577,1233905.57231,1621458.58296,1601096.0717709600,-737792.9526064770
0,6010102,578,1237722.17024,1600887.48796,1606012.2813884400,-758093.2474393090
0,6010103,579,1238316.12392,1564745.13438,1608454.2811690800,-794185.7733289160
0,6010104,580,1129284.80437,1547580.92017,1499172.4212386300,-818656.7197137890
0,6010105,581,1192594.98026,1478186.72833,1566545.8939301700,-883794.5024713430
0,6010106,582,1160102.45695,1475734.78870,1533830.8598715500,-888388.5451037910
0,6010107,583,1116593.46941,1498519.22892,1488759.6759572300,-868480.5295263920
0,6010108,584,1193273.75351,1534445.21845,1564472.8881936400,-827515.9268985530
0,6010201,585,1046914.14848,1477777.16115,1419338.8444517900,-893696.4991502280
0,6010202,586,1124951.15133,1426409.07629,1500657.3879285600,-939966.4702279890
0,6010203,587,1145283.85855,1449185.82133,1520128.4091991000,-915888.4308570520
0,6010204,588,1070588.51385,1447103.35524,1444730.6208300900,-922794.0172206830
0,6010205,589,1168375.67758,1601516.71306,1535943.8283655300,-762183.6991308690
0,6010206,590,1119689.29371,1586586.66913,1487524.1828480400,-780354.5166570250
0,6010207,591,1055256.15016,1512185.81513,1426108.3576095600,-858827.7472611810
0,6010208,592,998264.23715,1502387.20700,1368981.5528618600,-872257.6914197590
0,6020001,593,974665.75461,1398168.94370,1350044.3915792400,-977676.0546452900
0,6020002,594,1055278.36512,1410125.94052,1430991.9988648400,-960686.5215499590
0,6020003,595,1053944.52795,1381082.29868,1430989.2387071900,-989771.4341146620
0,6020004,596,951947.81024,1423644.66196,1325891.5240073100,-953679.9957027840
0,6030001,597,910480.95375,1339145.18620,1287828.1309640800,-1040479.1516615000
0,6030002,598,843144.69442,1333225.14174,1219986.6141459800,-1050421.6608257700
0,6030003,599,869216.77468,1396571.38538,1243483.7203481500,-985735.9945247200
0,6030004,600,803724.34084,1379942.92017,1178003.0612464600,-1006228.3561208300
0,6030005,601,751603.98951,1344895.35640,1126861.3852829000,-1044192.3150995300
0,6030006,602,734132.66707,1304259.55841,1110994.1718723800,-1085663.3428579500
0,6040001,603,706542.21348,1402885.39451,1078652.8053555200,-989115.2711393190
0,6040002,604,850372.71326,1428276.91725,1222962.8778754800,-955296.0204032480
0,6040003,605,772093.31957,1449202.76460,1142824.5020594500,-939175.0514352660
0,6040004,606,750350.97423,1417387.06209,1122304.0750332900,-972120.4040343730
0,6040005,607,703305.97558,1499711.86735,1070894.9107205300,-893029.5983474420
0,6040006,608,668768.88165,1556808.19636,1033264.6603978100,-838330.4226150530
0,7010101,609,113516.34315,2714844.06240,414465.0649201680,283073.5984661930
0,7010102,610,123496.56600,2683697.49624,426076.5118941250,252300.3823915380
0,7010103,611,200648.51485,2679292.71782,502994.6245649840,252019.7815972650
0,7010104,612,152184.22452,2593429.93874,459535.4419386000,163276.8104079880
0,7010105,613,139572.36143,2640333.04517,444425.7274154880,209624.0178007580
0,7010106,614,89021.24950,2635379.26463,394389.4850423490,202002.9502121020
0,7010107,615,60211.66040,2606580.79866,367218.9444246710,171650.6718997090
0,7010108,616,72814.10704,2564301.21595,381975.3852091390,129955.4226325000
0,7010201,617,138235.79701,2541525.09948,448426.0314140920,110574.3370286420
0,7010202,618,94209.37311,2518486.99260,405705.1637866740,85230.4198867388
0,7010203,619,160085.08789,2497868.82901,472570.1101841790,68083.6075759381
0,7010204,620,120184.63402,2473330.60720,434006.9185710470,41461.4103490212
0,7010205,621,123996.62885,2435191.70912,439807.9539008690,3587.5467611469
0,7010206,622,217226.95393,2452745.72341,532102.0013483480,26092.8238839372
0,7010207,623,190766.88298,2539358.74359,500951.0145703700,111218.2375438460
0,7020001,624,-51709.70783,2484627.50631,261667.0771081230,44098.8828902752
0,7020002,625,-2144.97015,2491465.35780,310854.5118905290,53349.9301914407
0,7020003,626,-24407.58137,2425608.24898,291828.1286392690,-13479.3808520842
0,7020004,627,35201.68130,2419119.85021,351793.8930344800,-16998.7147154606
0,7020005,628,36337.89633,2498046.66671,348966.6957268560,61845.5015135641
0,7020006,629,-7651.52092,2357587.79070,311913.1470898130,-80454.5572010239
0,7020007,630,117422.59338,2373145.32970,436434.4245734020,-58628.2169934176
0,7020008,631,56117.25587,2362217.92614,375577.4110246020,-72662.7530489554
0,7020009,632,142658.14744,2295167.25821,465723.6930614170,-134964.4863875660
0,7020010,633,106632.51555,2331940.62169,427725.3427333050,-100234.1598225220
0,7020011,634,179109.76291,2329309.20131,500513.2792979230,-99046.5505927024
0,7020012,635,168528.99924,2404762.07296,485958.0499696620,-24416.0911115373
0,7030001,636,295816.81916,2568747.69336,604059.5100667330,146459.2197002260
0,7030002,637,337573.54366,2573847.08249,645384.3305812080,153957.4392214560
0,7030003,638,241999.34576,2599350.24050,548677.5764190460,174095.8732051120
0,7030004,639,212689.31146,2561109.21829,521616.4980830070,134178.3987916400
0,7030005,640,262180.27112,2491603.11148,574880.8605448060,67389.1713205466
0,7040001,641,268178.24364,2411109.42307,585339.4662363520,-12654.7197278472
0,7040002,642,222594.81123,2370002.34737,541935.1507817260,-56158.3433066563
0,7040003,643,337073.74070,2371908.78887,656480.6846518730,-47867.5909256219
0,7040004,644,269605.34821,2356885.49555,589731.2570923480,-66645.7027497225
0,7040005,645,372923.55280,2379742.86932,691937.5129244590,-37990.4765984968
0,7040006,646,400029.80682,2335359.48110,721607.2116847270,-80664.3532957503
0,7040007,647,422255.48380,2403894.17472,739930.1818349860,-11001.2669791767
0,7040008,648,317922.56166,2313449.60747,640523.3786991210,-107214.9253027560
0,7050001,649,382583.74282,2545141.80287,691966.5621650430,127835.5762412370
0,7050002,650,473088.23033,2582576.40163,779907.9552790540,170756.8019394910
0,7050003,651,440176.07404,2546875.74741,749305.9515215020,132996.8631580610
0,7050004,652,424614.51445,2507655.76214,736153.7371201960,92813.1620236905
0,7050005,653,355390.50406,2444604.47193,670691.8858533170,25728.1229727484
0,7050006,654,395543.28737,2434385.03499,711433.5001688840,17862.7053032203
0,7050007,655,327350.44640,2487309.82051,640218.4222508010,66781.1360646217
0,7060001,656,385738.05063,2277744.96507,710506.4708420860,-138890.9256258280
0,7060002,657,330955.28791,2276907.43893,655589.5148564870,-142863.7524115840
0,7060003,658,423311.77259,2208843.50752,752036.7572984720,-205277.7901794940
0,7060004,659,344197.16531,2228286.06054,671518.7787895820,-190496.0555397970
0,7060005,660,468736.47011,2161699.31558,800280.5406565540,-249494.8094277280
0,7060006,661,406863.29137,2155469.36372,738420.8164566860,-259312.0753140180
0,7070001,662,504372.10562,2546093.55287,813384.8209678080,136125.9909377650
0,7070002,663,492419.62037,2468499.39932,806248.5371247940,57753.9897537622
0,7070003,664,484518.34352,2370843.79210,804195.9698346530,-40250.8608373732
0,7070004,665,476490.96027,2302407.78585,800138.6551862860,-108970.2859183420
0,7070005,666,471110.17714,2264432.73615,796913.6820844630,-147121.7731465140
0,7070006,667,424748.03046,2294200.68723,748716.3320756100,-120224.6452850750
0,7080101,668,443981.35670,2073481.99096,780166.5500273730,-338626.7354920460
0,7080102,669,322839.64955,2198899.94021,651643.1163533160,-220927.7308675740
0,7080103,670,428712.27312,2105728.37348,763074.2865915620,-307479.1769225220
0,7080104,671,428457.68790,2003577.71737,768225.3342241360,-408940.7556632390
0,7080105,672,223842.45180,2098823.81761,557288.3793717070,-325785.9581440010
0,7080106,673,280020.55220,2066787.75726,615462.9913110860,-354539.5015166930
0,7080107,674,349699.35321,2014336.81463,688322.1318555860,-402735.2111826290
0,7080201,675,256008.12853,2270209.98737,580747.1835313170,-153712.7663990500
0,7080202,676,239583.57450,2247287.14342,565469.7712716390,-177417.3771771190
0,7080203,677,205806.09570,2258486.61286,530978.4692884160,-168106.0313771890
0,7080204,678,232627.96116,2205254.31496,560675.0681919470,-219591.1811939400
0,7080205,679,299250.44357,2150922.29385,630465.8222541020,-269930.6612376130
0,7080206,680,391579.76160,2091346.48136,726477.4978485430,-323908.2394951220
0,7080207,681,211595.30759,2179268.81281,540878.0207267890,-246550.8713652730
0,7080208,682,294541.43148,2107740.16252,627974.6638329340,-313083.9001716360
0,7080209,683,350192.89160,2061737.82167,686371.3578123400,-355658.5248008350
0,7090001,684,574535.29190,2211728.13461,903762.5345023080,-193310.1799300630
0,7090002,685,566402.02292,2281088.45898,891555.8252382020,-124725.2750552920
0,7090003,686,504601.43298,2193694.95688,834541.2328707520,-215525.9901250770
0,7090004,687,529716.05640,2212699.13052,858693.2703355230,-195092.8856317270
0,7090005,688,525199.05386,2118496.96190,859440.8942975460,-289078.7596067020
0,7090006,689,595379.88551,2151235.64389,928175.3821538860,-252228.6145373950
0,7090007,690,518253.07200,2075126.98679,854832.7701725560,-332605.7434690100
0,7100001,691,36670.01111,2322760.34665,358043.4059237250,-112934.8031034820
0,7100002,692,107554.04355,2237835.51866,433387.7398905320,-193815.3223379170
0,7100003,693,135859.66835,2249400.06724,461227.8413898360,-180849.1979851680
0,7100004,694,172487.99936,2097864.77316,505653.6029090950,-329465.6613989410
0,7100005,695,172435.12046,2198300.16675,500552.9975379290,-229725.5900417780
0,7100006,696,114413.76195,2143690.24273,444954.0649160330,-286995.5485990490
0,7100007,697,120342.05435,2089338.17784,453588.9335806700,-340638.2476293200
0,7100008,698,190838.73864,2038900.87014,527057.0565973430,-387004.3289543440
0,7100009,699,293962.48349,1999001.16765,632944.7157419340,-421037.9387733280
0,7110001,700,361117.85310,1935840.03257,703828.5699788560,-479972.5857677690
0,7110002,701,324518.84362,1932860.52595,667071.4504145620,-484958.2964669420
0,7110003,702,336123.29210,1902361.31784,680299.1749435410,-514561.0532463210
0,7110004,703,409799.81829,1849894.83411,757258.7053558670,-562475.0636803990
0,7110005,704,319661.81529,1878632.24896,664868.1427815010,-538991.9284962170
0,7110006,705,330302.05604,1827250.80867,678132.9844663970,-589341.1912959360
0,7110007,706,382667.98941,1837470.96520,730491.9772380150,-576316.0263249210
